Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-07 12:04:49.037,0.398607,0.588699,0.651295,0.055633,0.026503,0.027041,0,0,17
2021-12-07 12:04:51.036,0.398477,0.588553,0.65053,0.053726,0.025268,0.025699,0,0,17
2021-12-07 12:04:53.037,0.39764,0.587004,0.648858,0.052586,0.026104,0.026034,0,0,17
2021-12-07 12:04:55.036,0.399286,0.589647,0.651766,0.053498,0.0262,0.026341,0,0,17
2021-12-07 12:04:57.038,0.398444,0.587278,0.648298,0.052617,0.026376,0.027209,0,0,17
2021-12-07 12:04:59.036,0.398019,0.587993,0.650647,0.053934,0.024527,0.0247,0,0,17
2021-12-07 12:05:01.037,0.398506,0.588705,0.651288,0.05331,0.02556,0.025631,0,0,17
2021-12-07 12:05:03.037,0.398514,0.589393,0.650227,0.051449,0.024563,0.025629,0,0,17
2021-12-07 12:05:05.035,0.397548,0.587068,0.649506,0.053559,0.024581,0.025006,0,0,17
2021-12-07 12:05:07.035,0.398569,0.588361,0.651049,0.053066,0.024906,0.02588,0,0,17
2021-12-07 12:05:09.037,0.398489,0.588831,0.651015,0.053066,0.024588,0.025231,0,0,17
2021-12-07 12:05:11.035,0.396878,0.586905,0.649502,0.053643,0.024139,0.024724,0,0,17
2021-12-07 12:05:13.035,0.398401,0.588658,0.650291,0.053068,0.025831,0.027555,0,0,17
2021-12-07 12:05:15.035,0.398089,0.587665,0.65014,0.053295,0.025039,0.025416,0,0,17
2021-12-07 12:05:17.035,0.398643,0.588623,0.650369,0.051703,0.024645,0.024489,0,0,17
2021-12-07 12:05:19.035,0.39886,0.588453,0.650378,0.052715,0.025082,0.025763,0,0,17
2021-12-07 12:05:21.035,0.399073,0.589437,0.651812,0.052791,0.024211,0.025215,0,0,17
2021-12-07 12:05:23.034,0.398152,0.588285,0.650204,0.052769,0.026057,0.026589,0,0,17
2021-12-07 12:05:25.035,0.399013,0.589169,0.650884,0.053229,0.026046,0.026029,0,0,17
2021-12-07 12:05:27.034,0.399504,0.588902,0.650176,0.053136,0.026024,0.026068,0,0,17
2021-12-07 12:05:29.034,0.398683,0.588669,0.651087,0.052913,0.027394,0.027179,0,0,17
2021-12-07 12:05:31.034,0.399065,0.589311,0.651481,0.052548,0.025835,0.02631,0,0,17
2021-12-07 12:05:33.034,0.399039,0.588818,0.650636,0.053084,0.025581,0.026349,0,0,17
2021-12-07 12:05:35.034,0.398616,0.588529,0.650783,0.052152,0.026431,0.026908,0,0,17
2021-12-07 12:05:37.034,0.398233,0.588967,0.651279,0.051983,0.024482,0.025093,0,0,17
2021-12-07 12:05:39.034,0.399183,0.588571,0.650778,0.053018,0.026116,0.027073,0,0,17
2021-12-07 12:05:41.034,0.398685,0.589862,0.652046,0.053213,0.025118,0.025659,0,0,17
2021-12-07 12:05:43.034,0.399645,0.590311,0.652046,0.054693,0.027477,0.028327,0,0,17
2021-12-07 12:05:45.034,0.399275,0.590167,0.652358,0.05166,0.025476,0.026234,0,0,17
2021-12-07 12:05:47.034,0.399225,0.589516,0.651665,0.053831,0.025912,0.026426,0,0,17
2021-12-07 12:05:49.034,0.399391,0.590059,0.652354,0.052445,0.024845,0.025361,0,0,17
2021-12-07 12:05:51.033,0.399543,0.589542,0.651343,0.051625,0.02536,0.025855,0,0,17
2021-12-07 12:05:53.034,0.398661,0.589259,0.651715,0.052712,0.024311,0.02522,0,0,17
2021-12-07 12:05:55.033,0.399834,0.590448,0.652312,0.052193,0.024708,0.025031,0,0,17
2021-12-07 12:05:57.034,0.398939,0.589492,0.652005,0.052176,0.025077,0.025218,0,0,17
2021-12-07 12:05:59.033,0.399315,0.588755,0.650888,0.052344,0.026255,0.026397,0,0,17
2021-12-07 12:06:01.034,0.40038,0.590771,0.652799,0.052177,0.024812,0.024426,0,0,17
2021-12-07 12:06:03.032,0.400678,0.590536,0.651907,0.051725,0.024391,0.024724,0,0,17
2021-12-07 12:06:05.031,0.400081,0.590335,0.652671,0.053177,0.024827,0.024562,0,0,17
2021-12-07 12:06:07.032,0.399165,0.590521,0.652368,0.053483,0.025012,0.026244,0,0,17
2021-12-07 12:06:09.031,0.399155,0.58971,0.651504,0.051611,0.025563,0.02749,0,0,17
2021-12-07 12:06:11.032,0.398813,0.589421,0.651449,0.052569,0.025316,0.02613,0,0,17
2021-12-07 12:06:13.031,0.399283,0.589637,0.651908,0.052565,0.026785,0.026926,0,0,17
2021-12-07 12:06:15.032,0.398971,0.589844,0.651812,0.052833,0.026096,0.025806,0,0,17
2021-12-07 12:06:17.031,0.399207,0.589466,0.65132,0.052681,0.024019,0.02512,0,0,17
2021-12-07 12:06:19.032,0.398524,0.589419,0.650778,0.052448,0.024189,0.024453,0,0,17
2021-12-07 12:06:21.031,0.399286,0.589792,0.651959,0.052455,0.025283,0.025025,0,0,17
2021-12-07 12:06:23.031,0.398297,0.58832,0.650462,0.05162,0.025178,0.026554,0,0,17
2021-12-07 12:06:25.032,0.398093,0.587998,0.650249,0.052716,0.024085,0.024461,0,0,17
2021-12-07 12:06:27.032,0.399105,0.589529,0.651522,0.052663,0.024653,0.025303,0,0,17
2021-12-07 12:06:29.030,0.39966,0.590571,0.651804,0.05348,0.025858,0.025434,0,0,17
2021-12-07 12:06:31.031,0.399638,0.590009,0.652152,0.052292,0.024312,0.024881,0,0,17
2021-12-07 12:06:33.032,0.40099,0.591398,0.652871,0.052229,0.024354,0.02425,0,0,17
2021-12-07 12:06:35.031,0.399644,0.590398,0.653059,0.052258,0.024694,0.024995,0,0,17
2021-12-07 12:06:37.030,0.399063,0.588899,0.650732,0.054084,0.025389,0.025301,0,0,17
2021-12-07 12:06:39.031,0.399593,0.589589,0.65161,0.054093,0.026785,0.027305,0,0,17
2021-12-07 12:06:41.030,0.400139,0.590125,0.651265,0.053255,0.024754,0.026083,0,0,17
2021-12-07 12:06:43.031,0.399737,0.589382,0.650764,0.05344,0.025396,0.026045,0,0,17
2021-12-07 12:06:45.030,0.400194,0.590474,0.652992,0.052191,0.024491,0.026029,0,0,17
2021-12-07 12:06:47.031,0.400092,0.589694,0.651894,0.053063,0.025194,0.025431,0,0,17
2021-12-07 12:06:49.030,0.398742,0.589332,0.650943,0.05228,0.025578,0.025958,0,0,17
2021-12-07 12:06:51.028,0.400013,0.590413,0.65313,0.053221,0.023243,0.023691,0,0,17
2021-12-07 12:06:53.029,0.40043,0.590997,0.652919,0.050947,0.027141,0.027941,0,0,17
2021-12-07 12:06:55.028,0.399173,0.589603,0.6516,0.053026,0.025644,0.025931,0,0,17
2021-12-07 12:06:57.029,0.398225,0.588004,0.649864,0.052954,0.024215,0.025236,0,0,17
2021-12-07 12:06:59.029,0.400155,0.591012,0.652395,0.051631,0.02438,0.025064,0,0,17
2021-12-07 12:07:01.029,0.399792,0.590852,0.652138,0.052625,0.025456,0.025643,0,0,17
2021-12-07 12:07:03.029,0.399194,0.590374,0.651715,0.052657,0.02516,0.026111,0,0,17
2021-12-07 12:07:05.029,0.398519,0.588938,0.650484,0.053309,0.025645,0.025696,0,0,17
2021-12-07 12:07:07.029,0.399635,0.59043,0.648564,0.071782,0.026314,0.026569,0,0,17
2021-12-07 12:07:09.029,0.398766,0.5897,0.646203,0.065162,0.024331,0.024448,0,0,17
2021-12-07 12:07:11.029,0.398511,0.588382,0.649451,0.051496,0.025457,0.025557,0,0,17
2021-12-07 12:07:13.029,0.399706,0.589891,0.652083,0.052427,0.024711,0.024323,0,0,17
2021-12-07 12:07:15.029,0.398939,0.589395,0.65127,0.051946,0.027135,0.028299,0,0,17
2021-12-07 12:07:17.027,0.399262,0.589709,0.650509,0.053811,0.025313,0.025963,0,0,17
2021-12-07 12:07:19.027,0.399191,0.589857,0.650916,0.053637,0.024576,0.025568,0,0,17
2021-12-07 12:07:21.028,0.398589,0.588862,0.650845,0.052638,0.026877,0.027678,0,0,17
2021-12-07 12:07:23.026,0.398613,0.588828,0.650932,0.053277,0.025258,0.026709,0,0,17
2021-12-07 12:07:25.027,0.399493,0.590172,0.651003,0.053201,0.025194,0.026233,0,0,17
2021-12-07 12:07:27.026,0.399548,0.589881,0.650989,0.052463,0.025688,0.025403,0,0,17
2021-12-07 12:07:29.027,0.398068,0.588314,0.649951,0.052235,0.025109,0.025686,0,0,17
2021-12-07 12:07:31.026,0.400501,0.591212,0.652891,0.052119,0.025679,0.025914,0,0,17
2021-12-07 12:07:33.027,0.399228,0.590251,0.651554,0.054182,0.024798,0.025642,0,0,17
2021-12-07 12:07:35.026,0.398774,0.589571,0.651435,0.053361,0.027253,0.028082,0,0,17
2021-12-07 12:07:37.027,0.398519,0.589747,0.651499,0.051377,0.024099,0.025266,0,0,17
2021-12-07 12:07:39.026,0.398643,0.589314,0.650916,0.053172,0.025659,0.026228,0,0,17
2021-12-07 12:07:41.027,0.399903,0.59064,0.652184,0.053223,0.024807,0.026064,0,0,17
2021-12-07 12:07:43.026,0.398653,0.589201,0.650355,0.052876,0.02601,0.026761,0,0,17
2021-12-07 12:07:45.026,0.398635,0.588706,0.650053,0.053839,0.026439,0.026914,0,0,17
2021-12-07 12:07:47.026,0.398732,0.588726,0.650172,0.053026,0.026515,0.026088,0,0,17
2021-12-07 12:07:49.026,0.400325,0.591784,0.652758,0.053182,0.026667,0.026964,0,0,17
2021-12-07 12:07:51.025,0.400016,0.590306,0.652459,0.052373,0.025091,0.024888,0,0,17
2021-12-07 12:07:53.026,0.399737,0.590941,0.652955,0.053047,0.025015,0.025538,0,0,17
2021-12-07 12:07:55.025,0.399603,0.591175,0.651775,0.051977,0.023625,0.024802,0,0,17
2021-12-07 12:07:57.026,0.400436,0.591532,0.65279,0.053421,0.025282,0.02579,0,0,17
2021-12-07 12:07:59.025,0.398824,0.589786,0.651173,0.053173,0.02486,0.025065,0,0,17
2021-12-07 12:08:01.026,0.399039,0.589219,0.650516,0.052621,0.025275,0.025566,0,0,17
2021-12-07 12:08:03.024,0.399853,0.590641,0.651824,0.053946,0.02676,0.028094,0,0,17
2021-12-07 12:08:05.026,0.399619,0.590441,0.651781,0.051777,0.025447,0.025082,0,0,17
2021-12-07 12:08:07.024,0.39943,0.58973,0.65084,0.052182,0.025184,0.025611,0,0,17
2021-12-07 12:08:09.023,0.399005,0.58924,0.65053,0.052508,0.025792,0.02651,0,0,17
2021-12-07 12:08:11.024,0.399958,0.590637,0.651982,0.051246,0.02518,0.026007,0,0,17
2021-12-07 12:08:13.023,0.40116,0.592291,0.653378,0.05295,0.025403,0.026056,0,0,17
2021-12-07 12:08:15.024,0.400071,0.590794,0.65245,0.052908,0.025385,0.025913,0,0,17
2021-12-07 12:08:17.023,0.400142,0.591564,0.652542,0.052311,0.026356,0.026846,0,0,17
2021-12-07 12:08:19.024,0.399829,0.590201,0.651068,0.052641,0.025238,0.025758,0,0,17
2021-12-07 12:08:21.024,0.399262,0.589253,0.651118,0.0519,0.024656,0.02548,0,0,17
2021-12-07 12:08:23.024,0.399548,0.589445,0.650649,0.053363,0.025305,0.026186,0,0,17
2021-12-07 12:08:25.024,0.400462,0.590306,0.651568,0.052795,0.024341,0.024988,0,0,17
2021-12-07 12:08:27.024,0.399958,0.590191,0.652101,0.051673,0.025814,0.02585,0,0,17
2021-12-07 12:08:29.024,0.399071,0.589288,0.651035,0.053086,0.025806,0.026827,0,0,17
2021-12-07 12:08:31.023,0.39988,0.590545,0.651809,0.052948,0.026635,0.027101,0,0,17
2021-12-07 12:08:33.022,0.399837,0.590584,0.651362,0.052645,0.025153,0.026838,0,0,17
2021-12-07 12:08:35.023,0.400065,0.59008,0.651237,0.053146,0.026516,0.027885,0,0,17
2021-12-07 12:08:37.024,0.399778,0.5908,0.651971,0.052714,0.0261,0.026239,0,0,17
2021-12-07 12:08:39.023,0.400417,0.590857,0.651945,0.05175,0.023591,0.023849,0,0,17
2021-12-07 12:08:41.022,0.399431,0.589891,0.651004,0.053061,0.02537,0.025802,0,0,17
2021-12-07 12:08:43.023,0.400142,0.590422,0.651449,0.053417,0.024204,0.024544,0,0,17
2021-12-07 12:08:45.022,0.399816,0.590317,0.651995,0.052688,0.025794,0.026256,0,0,17
2021-12-07 12:08:47.023,0.40021,0.591569,0.653213,0.05274,0.024849,0.026066,0,0,17
2021-12-07 12:08:49.022,0.399443,0.590464,0.65194,0.05226,0.024616,0.025765,0,0,17
2021-12-07 12:08:51.023,0.400409,0.591272,0.652009,0.053443,0.024433,0.025187,0,0,17
2021-12-07 12:08:53.021,0.399806,0.590197,0.651024,0.051889,0.024776,0.026046,0,0,17
2021-12-07 12:08:55.021,0.399984,0.590997,0.652142,0.053646,0.026826,0.027777,0,0,17
2021-12-07 12:08:57.023,0.400343,0.591359,0.652763,0.051718,0.02467,0.025194,0,0,17
2021-12-07 12:08:59.023,0.399606,0.589445,0.650512,0.052735,0.025982,0.025905,0,0,17
2021-12-07 12:09:01.023,0.399572,0.589731,0.650457,0.053647,0.026361,0.026679,0,0,17
2021-12-07 12:09:03.023,0.399136,0.58881,0.650176,0.052954,0.024754,0.025668,0,0,17
2021-12-07 12:09:05.021,0.400268,0.590423,0.652518,0.052247,0.024327,0.023871,0,0,17
2021-12-07 12:09:07.021,0.399821,0.590886,0.652133,0.053427,0.024797,0.025493,0,0,17
2021-12-07 12:09:09.023,0.39964,0.590774,0.651267,0.052402,0.023568,0.024874,0,0,17
2021-12-07 12:09:11.022,0.399462,0.589807,0.651113,0.053559,0.026064,0.026855,0,0,17
2021-12-07 12:09:13.021,0.400042,0.591093,0.652169,0.05192,0.024678,0.025157,0,0,17
2021-12-07 12:09:15.021,0.400436,0.591516,0.651816,0.052041,0.023703,0.024073,0,0,17
2021-12-07 12:09:17.020,0.400467,0.591183,0.651407,0.052085,0.02476,0.024865,0,0,17
2021-12-07 12:09:19.021,0.399924,0.591687,0.652248,0.052097,0.023615,0.024403,0,0,17
2021-12-07 12:09:21.019,0.399882,0.590833,0.65238,0.052534,0.024915,0.025747,0,0,17
2021-12-07 12:09:23.021,0.400278,0.591202,0.651956,0.052171,0.02469,0.025161,0,0,17
2021-12-07 12:09:25.020,0.399892,0.590978,0.65206,0.053493,0.02339,0.023299,0,0,17
2021-12-07 12:09:27.021,0.400147,0.591692,0.652707,0.053568,0.025088,0.025547,0,0,17
2021-12-07 12:09:29.019,0.400738,0.591919,0.653746,0.052271,0.024674,0.024871,0,0,17
2021-12-07 12:09:31.018,0.399176,0.589616,0.650787,0.053391,0.024771,0.02594,0,0,17
2021-12-07 12:09:33.019,0.400738,0.590873,0.65172,0.053096,0.025477,0.025151,0,0,17
2021-12-07 12:09:35.018,0.399677,0.59034,0.651426,0.051929,0.025873,0.02514,0,0,17
2021-12-07 12:09:37.019,0.399519,0.590025,0.651991,0.053346,0.026275,0.025872,0,0,17
2021-12-07 12:09:39.018,0.398968,0.589681,0.650649,0.051815,0.023638,0.024673,0,0,17
2021-12-07 12:09:41.016,0.399605,0.590165,0.651457,0.051909,0.024867,0.025351,0,0,17
2021-12-07 12:09:43.017,0.399407,0.590247,0.651001,0.05234,0.024781,0.024979,0,0,17
2021-12-07 12:09:45.018,0.399687,0.5907,0.650691,0.052414,0.02482,0.026284,0,0,17
2021-12-07 12:09:47.018,0.399552,0.590215,0.650447,0.053081,0.024137,0.025594,0,0,17
2021-12-07 12:09:49.018,0.400204,0.591569,0.652094,0.05447,0.025303,0.025763,0,0,17
2021-12-07 12:09:51.019,0.399618,0.590238,0.651048,0.052922,0.025782,0.026412,0,0,17
2021-12-07 12:09:53.018,0.399817,0.591535,0.651997,0.053455,0.023477,0.024217,0,0,17
2021-12-07 12:09:55.019,0.401247,0.592033,0.652425,0.0531,0.024274,0.023979,0,0,17
2021-12-07 12:09:57.018,0.399187,0.589265,0.650246,0.052603,0.02457,0.024722,0,0,17
2021-12-07 12:09:59.017,0.398144,0.587886,0.648628,0.052482,0.026013,0.02632,0,0,17
2021-12-07 12:10:01.018,0.399126,0.589246,0.650112,0.052303,0.023875,0.024729,0,0,17
2021-12-07 12:10:03.017,0.399467,0.590361,0.650718,0.052859,0.02523,0.025356,0,0,17
2021-12-07 12:10:05.018,0.39948,0.58997,0.651049,0.051424,0.025787,0.026906,0,0,17
2021-12-07 12:10:07.017,0.399257,0.589597,0.651224,0.052391,0.024604,0.025031,0,0,17
2021-12-07 12:10:09.018,0.399207,0.59033,0.650916,0.052728,0.026657,0.027952,0,0,17
2021-12-07 12:10:11.016,0.400124,0.590295,0.650969,0.053039,0.024103,0.024537,0,0,17
2021-12-07 12:10:13.018,0.400202,0.590908,0.651758,0.05342,0.023923,0.025254,0,0,17
2021-12-07 12:10:15.016,0.39928,0.588989,0.650955,0.051925,0.024983,0.024981,0,0,17
2021-12-07 12:10:17.016,0.399,0.588723,0.649703,0.052782,0.024567,0.023783,0,0,17
2021-12-07 12:10:19.018,0.399522,0.590145,0.651185,0.053403,0.025885,0.026388,0,0,17
2021-12-07 12:10:21.016,0.399814,0.590203,0.651497,0.052124,0.025161,0.025809,0,0,17
2021-12-07 12:10:23.018,0.401059,0.592581,0.652924,0.05179,0.024698,0.02574,0,0,17
2021-12-07 12:10:25.018,0.400911,0.591855,0.651825,0.053391,0.026795,0.026798,0,0,17
2021-12-07 12:10:27.016,0.404604,0.592801,0.652371,0.052636,0.024815,0.025901,0,0,17
2021-12-07 12:10:29.016,0.404665,0.591761,0.65194,0.052944,0.025747,0.026756,0,0,17
2021-12-07 12:10:31.016,0.405027,0.591797,0.651807,0.052508,0.025155,0.025528,0,0,17
2021-12-07 12:10:33.016,0.404303,0.591506,0.651123,0.052846,0.024925,0.025807,0,0,17
2021-12-07 12:10:35.016,0.404308,0.592018,0.651711,0.05304,0.024799,0.025415,0,0,17
2021-12-07 12:10:37.016,0.404604,0.591721,0.652239,0.053279,0.024058,0.024061,0,0,17
2021-12-07 12:10:39.015,0.404864,0.592346,0.652409,0.05279,0.024454,0.024249,0,0,17
2021-12-07 12:10:41.014,0.404994,0.591151,0.650503,0.053705,0.025456,0.027216,0,0,17
2021-12-07 12:10:43.015,0.406277,0.592133,0.652221,0.051593,0.024059,0.025216,0,0,17
2021-12-07 12:10:45.014,0.405775,0.591314,0.651678,0.053221,0.025162,0.025646,0,0,17
2021-12-07 12:10:47.015,0.406962,0.592551,0.652083,0.053511,0.026564,0.026715,0,0,17
2021-12-07 12:10:49.014,0.40609,0.592007,0.65194,0.053376,0.026331,0.026594,0,0,17
2021-12-07 12:10:51.015,0.405342,0.592354,0.653249,0.051125,0.02471,0.024439,0,0,17
2021-12-07 12:10:53.015,0.403586,0.590836,0.651711,0.052329,0.024271,0.024985,0,0,17
2021-12-07 12:10:55.015,0.404182,0.591624,0.652625,0.053041,0.024897,0.023864,0,0,17
2021-12-07 12:10:57.015,0.404969,0.593039,0.653796,0.051371,0.024567,0.025249,0,0,17
2021-12-07 12:10:59.015,0.403654,0.591432,0.651476,0.053414,0.024992,0.025316,0,0,17
2021-12-07 12:11:01.013,0.404134,0.592,0.651893,0.052948,0.023812,0.024715,0,0,17
2021-12-07 12:11:03.015,0.40396,0.591868,0.652235,0.052216,0.025455,0.02642,0,0,17
2021-12-07 12:11:05.015,0.4042,0.592606,0.65256,0.052396,0.023847,0.024519,0,0,17
2021-12-07 12:11:07.013,0.403556,0.591553,0.651695,0.052452,0.024527,0.025249,0,0,17
2021-12-07 12:11:09.013,0.403617,0.59113,0.651605,0.051808,0.024342,0.024817,0,0,17
2021-12-07 12:11:11.014,0.402937,0.591474,0.652006,0.05167,0.024721,0.02526,0,0,17
2021-12-07 12:11:13.015,0.402242,0.590532,0.650378,0.051862,0.024584,0.026536,0,0,17
2021-12-07 12:11:15.013,0.403461,0.591516,0.651428,0.052437,0.024531,0.02512,0,0,17
2021-12-07 12:11:17.012,0.403179,0.591477,0.650875,0.052079,0.024253,0.025512,0,0,17
2021-12-07 12:11:19.013,0.402701,0.589957,0.649446,0.052272,0.025146,0.026152,0,0,17
2021-12-07 12:11:21.012,0.402554,0.59075,0.651426,0.051945,0.024247,0.025492,0,0,17
2021-12-07 12:11:23.013,0.40377,0.592078,0.652322,0.052042,0.025215,0.025802,0,0,17
2021-12-07 12:11:25.012,0.403504,0.591971,0.652303,0.054547,0.024785,0.025589,0,0,17
2021-12-07 12:11:27.013,0.40351,0.591986,0.652492,0.051938,0.024844,0.025078,0,0,17
2021-12-07 12:11:29.012,0.403368,0.591028,0.65109,0.051762,0.025292,0.025759,0,0,17
2021-12-07 12:11:31.010,0.404189,0.592279,0.652123,0.052065,0.024815,0.025405,0,0,17
2021-12-07 12:11:33.011,0.4032,0.590472,0.651306,0.051222,0.025875,0.026046,0,0,17
2021-12-07 12:11:35.010,0.404024,0.591873,0.652207,0.052096,0.024065,0.024703,0,0,17
2021-12-07 12:11:37.012,0.403183,0.590273,0.650762,0.052753,0.024597,0.02549,0,0,17
2021-12-07 12:11:39.010,0.404544,0.592865,0.65296,0.051695,0.024506,0.024652,0,0,17
2021-12-07 12:11:41.011,0.403848,0.591535,0.652611,0.052234,0.025573,0.026608,0,0,17
2021-12-07 12:11:43.010,0.401893,0.590621,0.651095,0.052405,0.023894,0.024154,0,0,17
2021-12-07 12:11:45.011,0.401843,0.590957,0.651642,0.052564,0.02374,0.02408,0,0,17
2021-12-07 12:11:47.011,0.401307,0.589823,0.650167,0.052058,0.026478,0.027562,0,0,17
2021-12-07 12:11:49.011,0.403074,0.5917,0.652303,0.053218,0.027254,0.027905,0,0,17
2021-12-07 12:11:51.011,0.401538,0.589524,0.650994,0.051163,0.025104,0.025934,0,0,17
2021-12-07 12:11:53.011,0.402932,0.592057,0.652662,0.0519,0.02535,0.025236,0,0,17
2021-12-07 12:11:55.011,0.401599,0.590335,0.650553,0.053384,0.026113,0.026116,0,0,17
2021-12-07 12:11:57.011,0.40299,0.592553,0.654131,0.05263,0.025492,0.026287,0,0,17
2021-12-07 12:11:59.009,0.401548,0.590616,0.652006,0.05247,0.025752,0.02663,0,0,17
2021-12-07 12:12:01.010,0.40263,0.592154,0.652542,0.05201,0.023542,0.024334,0,0,17
2021-12-07 12:12:03.009,0.401974,0.591256,0.651403,0.052946,0.026501,0.026827,0,0,17
2021-12-07 12:12:05.010,0.401218,0.590676,0.651839,0.052932,0.026755,0.026768,0,0,17
2021-12-07 12:12:07.009,0.401641,0.59055,0.651789,0.052464,0.025649,0.025832,0,0,17
2021-12-07 12:12:09.010,0.398924,0.585922,0.64601,0.055575,0.035297,0.037891,0,0,17
2021-12-07 12:12:11.010,0.400877,0.588668,0.648927,0.053662,0.028741,0.029935,0,0,17
2021-12-07 12:12:13.010,0.403336,0.591417,0.652138,0.051999,0.025149,0.02622,0,0,17
2021-12-07 12:12:15.010,0.402691,0.590892,0.651527,0.050883,0.02562,0.026217,0,0,17
2021-12-07 12:12:17.010,0.403525,0.592052,0.651775,0.053486,0.026441,0.028033,0,0,17
2021-12-07 12:12:19.010,0.402257,0.590545,0.650957,0.052199,0.025968,0.027368,0,0,17
2021-12-07 12:12:21.008,0.4,0.589672,0.650256,0.052907,0.025173,0.025654,0,0,17
2021-12-07 12:12:23.010,0.399837,0.590265,0.650547,0.052592,0.025766,0.026659,0,0,17
2021-12-07 12:12:25.008,0.400746,0.591007,0.651782,0.052302,0.025447,0.025963,0,0,17
2021-12-07 12:12:27.010,0.397052,0.585768,0.646742,0.051487,0.02693,0.028649,0,0,17
2021-12-07 12:12:29.010,0.397438,0.586633,0.648729,0.053595,0.025814,0.026739,0,0,17
2021-12-07 12:12:31.008,0.39923,0.589349,0.649497,0.052307,0.025045,0.02613,0,0,17
2021-12-07 12:12:33.008,0.399942,0.589663,0.650705,0.052233,0.024981,0.025494,0,0,17
2021-12-07 12:12:35.007,0.39885,0.589162,0.650709,0.051402,0.024157,0.024393,0,0,17
2021-12-07 12:12:37.008,0.399026,0.589595,0.650544,0.051835,0.024363,0.025386,0,0,17
2021-12-07 12:12:39.007,0.400089,0.590398,0.651008,0.052111,0.026241,0.026995,0,0,17
2021-12-07 12:12:41.008,0.399233,0.589862,0.650424,0.052123,0.028901,0.029866,0,0,17
2021-12-07 12:12:43.007,0.399204,0.589946,0.650847,0.052365,0.023998,0.025026,0,0,17
2021-12-07 12:12:45.008,0.398853,0.588713,0.649547,0.052399,0.024688,0.025081,0,0,17
2021-12-07 12:12:47.007,0.399483,0.589671,0.650617,0.051674,0.027113,0.027278,0,0,17
2021-12-07 12:12:49.007,0.400705,0.590894,0.652075,0.050938,0.024055,0.025969,0,0,17
2021-12-07 12:12:51.007,0.399836,0.589756,0.650658,0.051886,0.025762,0.025988,0,0,17
2021-12-07 12:12:53.008,0.40021,0.590616,0.651113,0.054067,0.023776,0.023859,0,0,17
2021-12-07 12:12:55.007,0.40055,0.590153,0.650683,0.052948,0.02537,0.025341,0,0,17
2021-12-07 12:12:57.007,0.399722,0.590876,0.651081,0.052935,0.023963,0.025034,0,0,17
2021-12-07 12:12:59.007,0.399695,0.589975,0.651858,0.054068,0.026185,0.026747,0,0,17
2021-12-07 12:13:01.007,0.399947,0.59012,0.651224,0.054076,0.026815,0.027774,0,0,17
2021-12-07 12:13:03.006,0.400021,0.589946,0.650672,0.053254,0.024113,0.024916,0,0,17
2021-12-07 12:13:05.007,0.400391,0.590991,0.652427,0.053285,0.02657,0.027071,0,0,17
2021-12-07 12:13:07.006,0.400039,0.590083,0.650539,0.052863,0.026815,0.026774,0,0,17
2021-12-07 12:13:09.007,0.399244,0.590327,0.650544,0.052867,0.024897,0.026375,0,0,17
2021-12-07 12:13:11.006,0.39885,0.588999,0.650599,0.052716,0.025909,0.026832,0,0,17
2021-12-07 12:13:13.007,0.399464,0.590002,0.650282,0.052335,0.02621,0.026831,0,0,17
2021-12-07 12:13:15.006,0.399525,0.589702,0.650801,0.052291,0.027206,0.028132,0,0,17
2021-12-07 12:13:17.004,0.399354,0.59045,0.650431,0.052688,0.027195,0.028474,0,0,17
2021-12-07 12:13:19.005,0.399412,0.590054,0.650434,0.052335,0.024529,0.025405,0,0,17
2021-12-07 12:13:21.004,0.400205,0.590713,0.652046,0.053834,0.025375,0.026406,0,0,17
2021-12-07 12:13:23.005,0.39917,0.589487,0.65093,0.053063,0.025646,0.026919,0,0,17
2021-12-07 12:13:25.004,0.398776,0.588707,0.650222,0.052819,0.024871,0.024511,0,0,17
2021-12-07 12:13:27.005,0.399273,0.58897,0.650553,0.052487,0.025227,0.025122,0,0,17
2021-12-07 12:13:29.004,0.400367,0.590731,0.651362,0.052767,0.02505,0.025607,0,0,17
2021-12-07 12:13:31.006,0.400139,0.590758,0.650629,0.053677,0.024834,0.025556,0,0,17
2021-12-07 12:13:33.004,0.399522,0.590331,0.650693,0.053017,0.024456,0.025388,0,0,17
2021-12-07 12:13:35.005,0.399136,0.589269,0.650489,0.052196,0.024499,0.025822,0,0,17
2021-12-07 12:13:37.004,0.400709,0.590645,0.652156,0.052392,0.0243,0.024711,0,0,17
2021-12-07 12:13:39.002,0.400783,0.591742,0.652789,0.052935,0.023926,0.025437,0,0,17
2021-12-07 12:13:41.005,0.399551,0.589835,0.650717,0.053268,0.026833,0.026772,0,0,17
2021-12-07 12:13:43.003,0.399661,0.590523,0.651226,0.053202,0.024262,0.02462,0,0,17
2021-12-07 12:13:45.003,0.39954,0.590372,0.651141,0.052875,0.026423,0.02844,0,0,17
2021-12-07 12:13:47.005,0.399097,0.589499,0.650074,0.053795,0.023978,0.025181,0,0,17
2021-12-07 12:13:49.003,0.398994,0.589661,0.650049,0.053995,0.026419,0.027986,0,0,17
2021-12-07 12:13:51.003,0.399842,0.589899,0.650989,0.051675,0.025643,0.026332,0,0,17
