Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),Temperature TS outlet (Std Dev),Temperature TS inlet (Std Dev),Bypass temperature (Std Dev),Tank temperature (Std Dev),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Flow rate (Std Dev),Plug,Anomaly,Plug_future
1900-01-01 12:20:57.384,0.24074,0.000215,0.019981,374.324594,-1.30115,-0.260986,-0.258089,22.780966,0.271179,0.271485,0.219144,3.361588,0.016831,0.025651,0.005819,9.932887,1,0,1.0
1900-01-01 12:20:59.885,0.240548,7e-05,0.02037,374.342861,-1.315296,-0.264114,-0.264287,22.779651,0.272111,0.275835,0.206889,3.433932,0.016955,0.025185,0.005613,9.532151,1,0,1.0
1900-01-01 12:21:02.384,0.240868,9.7e-05,0.020341,374.626463,-1.301307,-0.262299,-0.260085,22.785326,0.276285,0.275253,0.214305,3.330553,0.016669,0.026126,0.005772,9.15735,1,0,1.0
1900-01-01 12:21:04.885,0.240594,0.000169,0.02005,374.734976,-1.320807,-0.264114,-0.257989,22.787105,0.271872,0.269874,0.213546,3.364547,0.016929,0.025352,0.005779,9.913509,1,0,1.0
1900-01-01 12:21:07.384,0.241357,7.4e-05,0.020014,375.24718,-1.320425,-0.267866,-0.256618,22.787585,0.278745,0.268799,0.218084,3.349195,0.017688,0.025758,0.005754,10.537102,1,0,1.0
1900-01-01 12:21:09.883,0.241553,-1.8e-05,0.020135,375.205673,-1.310446,-0.268234,-0.257144,22.784906,0.270977,0.27506,0.212165,3.352989,0.017049,0.025341,0.005553,8.66327,1,0,1.0
1900-01-01 12:21:12.384,0.241066,-8.7e-05,0.020098,375.368393,-1.30732,-0.261804,-0.261926,22.786895,0.275526,0.274082,0.20809,3.404143,0.016762,0.026374,0.005522,9.673879,1,0,1.0
1900-01-01 12:21:14.883,0.241347,-6e-05,0.020573,375.035872,-1.308345,-0.261091,-0.262186,22.793101,0.274694,0.275779,0.209739,3.342014,0.016897,0.024885,0.005513,9.45001,1,0,1.0
1900-01-01 12:21:17.382,0.241084,7.6e-05,0.020341,375.381134,-1.306454,-0.263612,-0.256671,22.793311,0.278504,0.271326,0.205018,3.355782,0.016966,0.025848,0.005639,9.665197,1,0,1.0
1900-01-01 12:21:19.883,0.240199,0.000198,0.020175,374.55777,-1.306427,-0.259128,-0.25757,22.796972,0.282472,0.29035,0.217173,3.293882,0.016775,0.024652,0.005805,9.651772,1,0,1.0
1900-01-01 12:21:22.382,0.240876,0.000106,0.02026,374.575523,-1.292274,-0.264662,-0.257826,22.798406,0.244112,0.244872,0.212033,3.432363,0.016917,0.026148,0.005829,10.303371,1,0,1.0
1900-01-01 12:21:24.883,0.241264,0.000123,0.020036,374.327779,-1.309209,-0.254247,-0.266177,22.799702,0.278805,0.284711,0.208729,3.365687,0.016827,0.026598,0.005729,9.75076,1,0,1.0
1900-01-01 12:21:27.382,0.241418,0.000148,0.020654,375.322647,-1.303356,-0.266921,-0.25956,22.796673,0.27202,0.277733,0.209745,3.360739,0.017107,0.024959,0.005694,9.52821,1,0,1.0
1900-01-01 12:21:29.883,0.241566,8.1e-05,0.020212,375.302412,-1.303174,-0.258183,-0.25736,22.79881,0.275133,0.27437,0.21061,3.361355,0.017308,0.026017,0.005695,9.940215,1,0,1.0
1900-01-01 12:21:32.382,0.241297,0.000129,0.020183,374.790604,-1.310604,-0.254105,-0.259507,22.79662,0.284363,0.277359,0.21348,3.385794,0.016633,0.026171,0.005701,9.91834,1,0,1.0
1900-01-01 12:21:34.881,0.241458,9.5e-05,0.020076,374.654763,-1.30031,-0.2644,-0.256093,22.799509,0.267364,0.281911,0.215273,3.385704,0.017145,0.026414,0.005749,9.467594,1,0,1.0
1900-01-01 12:21:37.382,0.241493,2.8e-05,0.020366,374.661454,-1.312777,-0.251413,-0.258304,22.794033,0.277324,0.272898,0.215853,3.328699,0.017841,0.025881,0.00574,10.223124,1,0,1.0
1900-01-01 12:21:39.881,0.241544,2.4e-05,0.020507,374.860411,-1.318639,-0.255891,-0.25478,22.793731,0.27082,0.264708,0.217052,3.370035,0.016769,0.026316,0.00559,9.484746,1,0,1.0
1900-01-01 12:21:42.382,0.240909,-0.000198,0.02037,374.161884,-1.301285,-0.257449,-0.256625,22.803428,0.270094,0.264704,0.219236,3.369594,0.01709,0.025972,0.005634,10.109557,1,0,1.0
1900-01-01 12:21:44.881,0.241544,-0.000123,0.020242,374.19064,-1.326885,-0.25941,-0.252889,22.793994,0.272343,0.28311,0.210584,3.365433,0.016768,0.027018,0.005674,9.120266,1,0,1.0
1900-01-01 12:21:47.382,0.241677,4.9e-05,0.020447,375.636087,-1.307057,-0.260335,-0.257202,22.796815,0.284911,0.26536,0.206892,3.415986,0.016657,0.025377,0.005773,10.429285,1,0,1.0
1900-01-01 12:21:49.881,0.241458,0.000181,0.020657,374.267994,-1.305509,-0.25232,-0.255095,22.797776,0.260376,0.293295,0.207012,3.377712,0.016955,0.026486,0.005645,9.658454,1,0,1.0
1900-01-01 12:21:52.381,0.240557,4.4e-05,0.020387,374.296013,-1.311665,-0.260398,-0.255729,22.800918,0.259991,0.277629,0.217634,3.417899,0.017121,0.025628,0.005725,9.527869,1,0,1.0
1900-01-01 12:21:54.881,0.240685,3.8e-05,0.020254,373.460549,-1.305942,-0.254518,-0.26266,22.81079,0.276407,0.273278,0.220097,3.366069,0.0169,0.026027,0.005605,9.805208,1,0,1.0
1900-01-01 12:21:57.381,0.240718,2e-06,0.020479,373.97352,-1.312452,-0.251052,-0.256779,22.810265,0.276572,0.276005,0.210947,3.372661,0.017021,0.025407,0.005673,9.190134,1,0,1.0
1900-01-01 12:21:59.880,0.241259,-0.000119,0.0204,374.577409,-1.30094,-0.253475,-0.261556,22.805971,0.264745,0.2846,0.209023,3.373121,0.017293,0.025392,0.005614,9.529056,1,0,1.0
1900-01-01 12:22:02.381,0.241597,-3e-06,0.020263,374.435234,-1.297769,-0.257081,-0.259197,22.812824,0.268052,0.267471,0.208653,3.404178,0.016565,0.025321,0.005655,9.805184,1,0,1.0
1900-01-01 12:22:04.881,0.241758,8.2e-05,0.020493,373.909398,-1.299642,-0.252785,-0.252264,22.815831,0.273086,0.277811,0.21243,3.40395,0.017073,0.026357,0.005712,9.511727,1,0,1.0
1900-01-01 12:22:07.381,0.24093,0.000109,0.020288,373.38134,-1.294182,-0.24764,-0.254521,22.808427,0.302071,0.303582,0.211856,3.222068,0.017195,0.025461,0.005591,9.223571,1,0,1.0
1900-01-01 12:22:09.880,0.24067,-3.7e-05,0.020337,372.747332,-1.318902,-0.248696,-0.249685,22.811801,0.303687,0.32851,0.207439,3.180301,0.01658,0.025334,0.005645,9.889661,1,0,1.0
1900-01-01 12:22:12.379,0.241345,5.9e-05,0.020433,372.903926,-1.315751,-0.254998,-0.249737,22.812117,0.280313,0.255395,0.206563,3.401853,0.017137,0.025574,0.00567,9.860829,1,0,1.0
1900-01-01 12:22:14.880,0.241828,5.6e-05,0.020969,373.339951,-1.306795,-0.251623,-0.25736,22.814504,0.260199,0.270919,0.212607,3.408687,0.016989,0.025275,0.00566,9.438703,1,0,1.0
1900-01-01 12:22:17.379,0.240681,2.2e-05,0.020337,373.249188,-1.329196,-0.253633,-0.25084,22.813062,0.331939,0.293577,0.210035,3.251437,0.01658,0.026009,0.005629,10.49228,1,0,1.0
1900-01-01 12:22:19.880,0.241812,5.8e-05,0.020756,372.940295,-1.315874,-0.257763,-0.264287,22.81781,0.244356,0.258801,0.212737,3.350943,0.017049,0.026776,0.005747,9.512483,1,0,1.0
1900-01-01 12:22:22.379,0.242068,0.000206,0.020481,373.964239,-1.303146,-0.25253,-0.256461,22.817632,0.272773,0.248205,0.203154,3.529528,0.017023,0.025606,0.005724,9.187697,1,0,1.0
1900-01-01 12:22:24.883,0.241413,0.000211,0.02055,373.51913,-1.300438,-0.250397,-0.262715,22.820803,0.246978,0.264107,0.210098,3.455648,0.016851,0.026209,0.005663,9.692294,1,0,1.0
1900-01-01 12:22:27.381,0.240526,0.000186,0.020395,372.784742,-1.318631,-0.253588,-0.252359,22.822483,0.281081,0.318576,0.20964,3.304859,0.017179,0.026736,0.005623,10.018592,1,0,1.0
1900-01-01 12:22:29.880,0.241366,5.3e-05,0.02026,372.713371,-1.30782,-0.244336,-0.247636,22.826983,0.306374,0.277236,0.214052,3.239513,0.017273,0.025577,0.00566,9.585184,1,0,1.0
1900-01-01 12:22:32.379,0.24174,4.9e-05,0.020451,373.734064,-1.312442,-0.259463,-0.249212,22.828296,0.245228,0.270688,0.215846,3.304193,0.016871,0.025826,0.005642,9.259629,1,0,1.0
1900-01-01 12:22:34.878,0.241061,9e-06,0.020345,373.0775,-1.280719,-0.254053,-0.257669,22.836123,0.246624,0.261451,0.217694,3.331023,0.017021,0.025654,0.005661,9.559291,1,0,1.0
1900-01-01 12:22:37.377,0.2415,9.3e-05,0.020521,372.945433,-1.305982,-0.24775,-0.258299,22.83875,0.290645,0.28215,0.21848,3.290433,0.016693,0.025365,0.005616,9.976089,1,0,1.0
1900-01-01 12:22:39.878,0.241268,-9e-06,0.020568,373.760343,-1.302544,-0.252043,-0.25589,22.840433,0.264534,0.271016,0.212264,3.346791,0.016846,0.025993,0.005604,9.032437,1,0,1.0
1900-01-01 12:22:42.377,0.240773,-4.8e-05,0.020466,372.615264,-1.307505,-0.251899,-0.256618,22.847312,0.288378,0.275052,0.212105,3.335151,0.016714,0.025772,0.005529,9.980915,1,0,1.0
1900-01-01 12:22:44.878,0.240546,8.9e-05,0.020579,372.127787,-1.295984,-0.247845,-0.259511,22.844999,0.273776,0.266542,0.214377,3.422019,0.016947,0.024796,0.005668,9.885558,1,0,1.0
1900-01-01 12:22:47.379,0.240989,2e-05,0.020392,372.269175,-1.308842,-0.251361,-0.244659,22.847624,0.276786,0.259926,0.21033,3.376242,0.016935,0.025369,0.005643,8.883794,1,0,1.0
1900-01-01 12:22:49.878,0.241273,2.4e-05,0.02072,373.147307,-1.2949,-0.247698,-0.260505,22.84437,0.263221,0.283282,0.217514,3.379347,0.016897,0.025519,0.005575,9.60857,1,0,1.0
1900-01-01 12:22:52.377,0.241439,7.2e-05,0.020698,372.777518,-1.306454,-0.249799,-0.259034,22.849046,0.273393,0.276149,0.213371,3.376065,0.017055,0.025721,0.005754,9.477287,1,0,1.0
1900-01-01 12:22:54.878,0.241612,0.000161,0.020645,373.185367,-1.308946,-0.248789,-0.250957,22.847414,0.278231,0.275603,0.212434,3.308069,0.017136,0.026928,0.005729,10.095144,1,0,1.0
1900-01-01 12:22:57.377,0.241194,-7.9e-05,0.020356,373.373709,-1.297526,-0.246542,-0.253992,22.847732,0.273689,0.270234,0.216322,3.402183,0.01705,0.025094,0.005692,8.918652,1,0,1.0
1900-01-01 12:22:59.877,0.241911,0.000141,0.020552,373.400199,-1.29014,-0.25058,-0.250269,22.844764,0.282817,0.278156,0.210516,3.368977,0.017209,0.025759,0.005729,9.815723,1,0,1.0
1900-01-01 12:23:02.377,0.241523,0.000107,0.020578,373.403971,-1.322007,-0.24806,-0.251371,22.842033,0.27638,0.279579,0.21583,3.356396,0.017092,0.026312,0.00573,9.382331,1,0,1.0
1900-01-01 12:23:04.877,0.240987,0.000237,0.020582,372.826878,-1.29938,-0.249477,-0.252159,22.844291,0.276878,0.275963,0.212094,3.421781,0.017319,0.025273,0.005811,9.647954,1,0,1.0
1900-01-01 12:23:07.376,0.241511,0.000122,0.020661,373.192588,-1.303828,-0.247698,-0.249265,22.838592,0.270236,0.284932,0.220353,3.321307,0.01677,0.025924,0.005652,9.211966,1,0,1.0
1900-01-01 12:23:09.877,0.24039,0.000203,0.020414,372.612275,-1.320072,-0.253932,-0.252059,22.837651,0.278194,0.2704,0.20969,3.367913,0.016834,0.025889,0.005768,9.560503,1,0,1.0
1900-01-01 12:23:12.376,0.241988,0.000194,0.020808,373.720857,-1.293482,-0.255156,-0.250473,22.834179,0.275906,0.278643,0.220555,3.393824,0.017125,0.025358,0.005735,9.712544,1,0,1.0
1900-01-01 12:23:14.877,0.241016,0.00018,0.020579,373.392735,-1.322119,-0.247792,-0.247388,22.827048,0.270178,0.273241,0.208271,3.420158,0.016625,0.025406,0.005775,9.707482,1,0,1.0
1900-01-01 12:23:17.377,0.240657,0.000166,0.020607,372.491184,-1.306835,-0.258035,-0.256989,22.833947,0.277095,0.27593,0.219736,3.401415,0.016934,0.025225,0.005693,9.487131,1,0,1.0
1900-01-01 12:23:19.877,0.241266,0.000273,0.020626,372.975866,-1.303685,-0.248427,-0.251319,22.830744,0.291474,0.306921,0.215289,3.272942,0.016961,0.025476,0.005769,9.772837,1,0,1.0
1900-01-01 12:23:22.376,0.240702,0.00012,0.020584,372.519044,-1.311286,-0.251532,-0.252679,22.831763,0.255257,0.288026,0.214774,3.34979,0.016693,0.025481,0.005736,9.758785,1,0,1.0
1900-01-01 12:23:24.875,0.240691,-6e-05,0.020624,372.651111,-1.303513,-0.246437,-0.24937,22.824304,0.292328,0.286986,0.212001,3.325004,0.017146,0.025158,0.005695,9.925003,1,0,1.0
1900-01-01 12:23:27.376,0.241392,3.5e-05,0.020682,372.293682,-1.311465,-0.249419,-0.252216,22.825001,0.269209,0.27597,0.216945,3.324105,0.016847,0.026189,0.005782,10.314445,1,0,1.0
1900-01-01 12:23:29.875,0.24038,9.9e-05,0.020341,370.404078,-1.296003,-0.248801,-0.261976,22.827981,0.275688,0.272795,0.212925,3.349268,0.017085,0.02535,0.00565,9.655485,1,0,1.0
1900-01-01 12:23:32.376,0.240584,5.4e-05,0.020557,370.736532,-1.288952,-0.253303,-0.262608,22.83214,0.281539,0.276821,0.209733,3.348853,0.016459,0.026036,0.005613,9.999444,1,0,1.0
1900-01-01 12:23:34.875,0.241824,0.000135,0.020562,370.398417,-1.299469,-0.254841,-0.254517,22.830817,0.280145,0.27655,0.204826,3.337548,0.017412,0.026387,0.005773,10.257773,1,0,1.0
1900-01-01 12:23:37.374,0.24107,-0.000155,0.020518,371.9587,-1.307137,-0.256784,-0.249895,22.829977,0.281966,0.274599,0.218695,3.373978,0.016831,0.025907,0.0056,10.323246,1,0,1.0
1900-01-01 12:23:39.875,0.24097,1.4e-05,0.020524,371.403882,-1.294987,-0.244381,-0.248227,22.82857,0.284305,0.278458,0.211868,3.326989,0.016921,0.025331,0.005553,9.900733,1,0,1.0
1900-01-01 12:23:42.376,0.24102,-3.5e-05,0.020693,371.041929,-1.296037,-0.249786,-0.25547,22.83088,0.272586,0.27554,0.206801,3.312572,0.017334,0.025741,0.005583,9.551507,1,0,1.0
1900-01-01 12:23:44.875,0.240599,5.7e-05,0.020341,371.40779,-1.303566,-0.250114,-0.253047,22.830345,0.278728,0.271951,0.215991,3.358613,0.016918,0.02519,0.005731,9.570871,1,0,1.0
1900-01-01 12:23:47.374,0.241013,2.4e-05,0.020378,371.004041,-1.285604,-0.257729,-0.245273,22.829504,0.265066,0.27509,0.219586,3.369969,0.017006,0.02571,0.005582,10.105174,1,0,1.0
1900-01-01 12:23:49.873,0.241002,-7.3e-05,0.020602,370.605952,-1.294322,-0.247698,-0.249737,22.837384,0.280609,0.27668,0.210631,3.298542,0.017112,0.025849,0.005749,10.111333,1,0,1.0
1900-01-01 12:23:52.374,0.240697,5.8e-05,0.020502,370.65924,-1.303069,-0.247845,-0.249749,22.833399,0.269163,0.265817,0.217213,3.342182,0.017029,0.02628,0.005685,9.418167,1,0,1.0
1900-01-01 12:23:54.873,0.241698,1.5e-05,0.020576,370.82858,-1.298209,-0.247488,-0.246849,22.834074,0.300784,0.325801,0.209369,3.382126,0.017354,0.027252,0.005665,10.142832,1,0,1.0
1900-01-01 12:23:57.374,0.241576,5.6e-05,0.020517,370.678092,-1.304118,-0.250574,-0.253318,22.836129,0.278216,0.278991,0.217766,3.451241,0.016858,0.026246,0.005566,10.299172,1,0,1.0
1900-01-01 12:23:59.873,0.241586,0.000112,0.02065,370.973854,-1.273577,-0.25253,-0.255095,22.842006,0.285253,0.273784,0.213155,3.38211,0.016724,0.025582,0.005756,10.088127,1,0,1.0
1900-01-01 12:24:02.374,0.240829,5.8e-05,0.020498,370.21057,-1.310521,-0.26086,-0.245393,22.840013,0.279473,0.281099,0.205508,3.364245,0.016758,0.025259,0.005723,9.644318,1,0,1.0
1900-01-01 12:24:04.873,0.241652,3e-06,0.020621,370.443698,-1.296318,-0.248118,-0.252416,22.84852,0.279213,0.272985,0.222911,3.356984,0.016821,0.025918,0.005658,9.251131,1,0,1.0
1900-01-01 12:24:07.373,0.241256,3.1e-05,0.020438,370.603375,-1.299695,-0.252838,-0.24234,22.844396,0.281665,0.270403,0.213389,3.384004,0.017531,0.024992,0.005602,9.636966,1,0,1.0
1900-01-01 12:24:09.873,0.240718,-0.000109,0.020515,370.433642,-1.28762,-0.251,-0.252316,22.848754,0.275459,0.276965,0.215817,3.403598,0.017202,0.024902,0.005666,9.395122,1,0,1.0
1900-01-01 12:24:12.373,0.241287,-8.4e-05,0.020431,369.941416,-1.30736,-0.258455,-0.247171,22.841561,0.28069,0.275886,0.214792,3.352806,0.017103,0.026235,0.00565,9.652924,1,0,1.0
1900-01-01 12:24:14.872,0.241137,1.7e-05,0.020753,370.351251,-1.317956,-0.249063,-0.246061,22.837594,0.274845,0.278495,0.21248,3.387762,0.016928,0.026051,0.005743,10.383448,1,0,1.0
1900-01-01 12:24:17.373,0.240695,2.4e-05,0.020616,369.93345,-1.29908,-0.255349,-0.247335,22.83954,0.272248,0.269211,0.220368,3.405506,0.016881,0.02576,0.005746,9.438307,1,0,1.0
1900-01-01 12:24:19.872,0.241376,2.6e-05,0.020565,370.058815,-1.300362,-0.254578,-0.251944,22.836648,0.271968,0.269094,0.219024,3.395424,0.016609,0.026281,0.005678,9.895958,1,0,1.0
1900-01-01 12:24:22.373,0.241301,-2.6e-05,0.020796,369.816569,-1.314037,-0.253722,-0.247808,22.84059,0.27773,0.276407,0.212012,3.356205,0.016997,0.02663,0.005619,9.757422,1,0,1.0
1900-01-01 12:24:24.872,0.241406,0.000143,0.02076,369.594693,-1.297999,-0.258045,-0.238655,22.840273,0.272767,0.270329,0.218584,3.32329,0.017195,0.025292,0.005731,9.080033,1,0,1.0
1900-01-01 12:24:27.373,0.241163,0.000131,0.020891,369.837306,-1.293465,-0.251833,-0.248437,22.839908,0.278476,0.278592,0.218128,3.312649,0.016662,0.025502,0.00564,9.732916,1,0,1.0
1900-01-01 12:24:29.872,0.241305,0.000196,0.020532,369.830527,-1.286392,-0.256469,-0.250105,22.843898,0.26329,0.2653,0.218913,3.394204,0.01669,0.025324,0.005812,9.881132,1,0,1.0
1900-01-01 12:24:32.371,0.241656,0.000164,0.020863,370.962534,-1.312704,-0.258622,-0.246218,22.844685,0.276938,0.268948,0.210544,3.339588,0.016619,0.02477,0.005716,10.36196,1,0,1.0
1900-01-01 12:24:34.872,0.241696,9.4e-05,0.020789,370.334991,-1.300602,-0.255507,-0.250694,22.845997,0.27161,0.286283,0.216129,3.398223,0.017244,0.026189,0.005701,10.288371,1,0,1.0
1900-01-01 12:24:37.371,0.241458,1.9e-05,0.020617,370.355024,-1.303513,-0.257362,-0.242804,22.847627,0.293521,0.269182,0.218741,3.319408,0.01718,0.025972,0.005713,10.00058,1,0,1.0
1900-01-01 12:24:39.872,0.240915,5.6e-05,0.020899,370.206799,-1.295302,-0.250783,-0.243137,22.847466,0.261513,0.291884,0.218066,3.369719,0.017107,0.02592,0.005699,9.358189,1,0,1.0
1900-01-01 12:24:42.371,0.241223,-0.000159,0.02086,369.934295,-1.29406,-0.251899,-0.244432,22.849571,0.285469,0.288752,0.202289,3.549448,0.017006,0.026047,0.005461,10.362158,1,0,1.0
1900-01-01 12:24:44.872,0.240892,0.000106,0.020403,369.925909,-1.325635,-0.25388,-0.248122,22.844527,0.249248,0.264488,0.205861,3.382249,0.016298,0.025707,0.00573,9.661368,1,0,1.0
1900-01-01 12:24:47.371,0.241607,5.3e-05,0.020492,369.7211,-1.298944,-0.258937,-0.26019,22.846209,0.252828,0.249792,0.20731,3.351659,0.016611,0.025736,0.005745,9.942354,1,0,1.0
1900-01-01 12:24:49.870,0.241231,7.8e-05,0.020885,370.196543,-1.30656,-0.260093,-0.247374,22.83024,0.254513,0.25803,0.209611,3.518366,0.016774,0.025415,0.005632,9.582173,1,0,1.0
1900-01-01 12:24:52.371,0.241499,0.000108,0.02077,370.99103,-1.305063,-0.257239,-0.242664,22.832245,0.289718,0.293605,0.210935,3.313716,0.016473,0.025768,0.0058,9.502031,1,0,1.0
1900-01-01 12:24:54.870,0.241616,4.5e-05,0.020477,370.377664,-1.317851,-0.250324,-0.253099,22.834232,0.254795,0.2572,0.202019,3.496016,0.016508,0.02594,0.005537,9.638855,1,0,1.0
1900-01-01 12:24:57.371,0.241576,0.000156,0.02062,370.615881,-1.321226,-0.257239,-0.245341,22.832927,0.261469,0.297244,0.202267,3.328506,0.016695,0.026009,0.005634,10.459825,1,0,1.0
1900-01-01 12:24:59.870,0.241179,0.000177,0.02061,370.351251,-1.310131,-0.243758,-0.243539,22.834232,0.291948,0.258738,0.205271,3.329458,0.016277,0.025531,0.005767,9.776048,1,0,1.0
1900-01-01 12:25:02.371,0.241969,6.6e-05,0.021075,370.917508,-1.306532,-0.258761,-0.254106,22.834712,0.267173,0.248374,0.206509,3.497763,0.016506,0.025223,0.005735,10.490037,1,0,1.0
1900-01-01 12:25:04.870,0.240326,2.2e-05,0.020411,369.943728,-1.306034,-0.255996,-0.249317,22.83896,0.245816,0.26026,0.206818,3.440801,0.016751,0.025117,0.005722,9.492183,1,0,1.0
1900-01-01 12:25:07.369,0.240679,3.8e-05,0.02086,369.472059,-1.294637,-0.264978,-0.246323,22.840693,0.245155,0.260549,0.202757,3.383457,0.016927,0.025279,0.005707,9.732945,1,0,1.0
1900-01-01 12:25:09.870,0.242278,-8.1e-05,0.020789,370.593259,-1.311885,-0.249209,-0.24702,22.837126,0.256309,0.26355,0.200488,3.388509,0.016335,0.026514,0.005597,10.073183,1,0,1.0
1900-01-01 12:25:12.369,0.240883,3.6e-05,0.02083,370.732359,-1.30845,-0.260303,-0.251944,22.839958,0.27888,0.261978,0.206223,3.448264,0.016638,0.025818,0.005573,9.958962,1,0,1.0
1900-01-01 12:25:14.869,0.241594,-1.5e-05,0.020706,370.424212,-1.304262,-0.254885,-0.246016,22.842506,0.272306,0.283327,0.202384,3.406642,0.01618,0.025936,0.00561,9.825146,1,0,1.0
1900-01-01 12:25:17.369,0.240647,-4.2e-05,0.020747,369.826374,-1.290402,-0.256513,-0.255046,22.844081,0.275199,0.269409,0.210138,3.380434,0.016839,0.024737,0.005587,8.875233,1,0,1.0
1900-01-01 12:25:19.869,0.241088,7.5e-05,0.020622,370.527938,-1.299222,-0.25016,-0.247276,22.845866,0.27526,0.277059,0.206504,3.357277,0.016188,0.025609,0.005639,9.784702,1,0,1.0
1900-01-01 12:25:22.369,0.240943,0.000122,0.020905,370.950385,-1.303475,-0.258823,-0.253156,22.848597,0.260164,0.258359,0.215321,3.38019,0.01634,0.024932,0.005698,9.562409,1,0,1.0
1900-01-01 12:25:24.869,0.241439,-5.5e-05,0.021173,371.005077,-1.292765,-0.255148,-0.250794,22.847389,0.270567,0.273393,0.20747,3.383887,0.016552,0.025914,0.00554,10.068405,1,0,1.0
1900-01-01 12:25:27.369,0.241277,-0.000149,0.020953,371.159722,-1.28552,-0.259243,-0.246383,22.850697,0.265174,0.274154,0.223004,3.426482,0.017108,0.025208,0.005634,9.820292,1,0,1.0
1900-01-01 12:25:29.869,0.241229,0.0,0.021085,370.196015,-1.305732,-0.25898,-0.246226,22.855371,0.278868,0.276401,0.211366,3.393294,0.017343,0.025503,0.005609,9.606364,1,0,1.0
1900-01-01 12:25:32.369,0.241936,-1.3e-05,0.020887,370.880606,-1.305575,-0.260923,-0.245386,22.859204,0.270707,0.285176,0.212951,3.374085,0.016923,0.025758,0.005491,9.763063,1,0,1.0
1900-01-01 12:25:34.869,0.24129,0.000191,0.020861,371.782077,-1.310562,-0.25814,-0.252684,22.858889,0.27032,0.277688,0.21369,3.349376,0.017059,0.025115,0.005679,9.650341,1,0,1.0
1900-01-01 12:25:37.368,0.241603,0.000141,0.021271,369.975802,-1.29553,-0.260776,-0.25,22.859184,0.273243,0.268502,0.215047,3.403803,0.017037,0.025112,0.005629,9.771565,1,0,1.0
1900-01-01 12:25:39.869,0.241555,-3.5e-05,0.020851,369.497976,-1.316346,-0.260335,-0.24849,22.853975,0.265879,0.279426,0.209415,3.379527,0.016964,0.026161,0.005685,10.042822,1,0,1.0
1900-01-01 12:25:42.368,0.241179,0.000114,0.020742,369.424892,-1.310236,-0.2592,-0.245115,22.857083,0.270837,0.271953,0.210185,3.34768,0.016762,0.024807,0.005749,10.008906,1,0,1.0
1900-01-01 12:25:44.867,0.241065,8.7e-05,0.020826,369.268297,-1.296843,-0.263507,-0.246376,22.851042,0.270377,0.264264,0.210117,3.350586,0.016785,0.026446,0.005644,9.828586,1,0,1.0
1900-01-01 12:25:47.368,0.241942,6.8e-05,0.021071,369.965498,-1.310416,-0.261542,-0.248018,22.855969,0.27788,0.278327,0.213148,3.32635,0.016912,0.026215,0.005705,9.440702,1,0,1.0
1900-01-01 12:25:49.867,0.240883,-2.3e-05,0.020959,369.541866,-1.30199,-0.256311,-0.250105,22.852933,0.269913,0.270653,0.209801,3.393606,0.016949,0.026024,0.005637,9.445493,1,0,1.0
1900-01-01 12:25:52.366,0.242122,3.8e-05,0.020973,369.68148,-1.298419,-0.256154,-0.247584,22.846209,0.273181,0.280562,0.213086,3.410861,0.017103,0.026281,0.005707,10.017853,1,0,1.0
1900-01-01 12:25:54.867,0.241113,6.6e-05,0.020869,369.224626,-1.292101,-0.260702,-0.248437,22.847624,0.27609,0.282186,0.211767,3.395076,0.017006,0.025998,0.005665,9.818514,1,0,1.0
1900-01-01 12:25:57.368,0.24114,1.4e-05,0.021071,369.062502,-1.293098,-0.262014,-0.257255,22.850458,0.282341,0.271877,0.213274,3.345337,0.01696,0.025805,0.00571,9.204697,1,0,1.0
1900-01-01 12:25:59.867,0.240778,-5.4e-05,0.020646,368.890962,-1.295373,-0.261564,-0.24979,22.847995,0.270457,0.272424,0.211004,3.408351,0.016604,0.025742,0.005714,9.198365,1,0,1.0
1900-01-01 12:26:02.368,0.241194,-4.9e-05,0.020708,368.438511,-1.296509,-0.262487,-0.253896,22.847466,0.273765,0.308147,0.213337,3.312143,0.017369,0.025893,0.005622,9.931662,1,0,1.0
1900-01-01 12:26:04.867,0.241313,1.9e-05,0.020856,368.858888,-1.299469,-0.259515,-0.248792,22.849256,0.335826,0.258095,0.215279,3.190717,0.016613,0.026016,0.005744,9.410648,1,0,1.0
1900-01-01 12:26:07.366,0.241009,-0.000247,0.021036,369.338104,-1.309133,-0.25899,-0.25977,22.847732,0.286845,0.33452,0.210504,3.258507,0.016922,0.025047,0.005633,9.304549,1,0,1.0
1900-01-01 12:26:09.867,0.241631,2.4e-05,0.020719,369.454617,-1.289372,-0.262434,-0.248962,22.851455,0.263442,0.257326,0.210788,3.510952,0.016829,0.026498,0.005746,10.100806,1,0,1.0
1900-01-01 12:26:12.366,0.241076,-7.1e-05,0.020521,368.819268,-1.306297,-0.258727,-0.247636,22.852513,0.284134,0.279376,0.213527,3.304491,0.016457,0.025871,0.005523,9.56197,1,0,1.0
1900-01-01 12:26:14.865,0.241021,-4e-06,0.02097,369.279617,-1.306192,-0.262456,-0.257879,22.857766,0.270138,0.260725,0.21,3.399679,0.017081,0.025269,0.005647,8.655814,1,0,1.0
