Time,TS inlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-11 12:50:15.129,0.396538,0.588389,0.647211,0.05935,0.029303,0.028639,0,0.0,19
2021-12-11 12:50:16.927,0.396337,0.588528,0.647119,0.059691,0.026882,0.02704,0,0.0,19
2021-12-11 12:50:18.679,0.396865,0.589339,0.647887,0.058421,0.026141,0.026659,0,0.0,19
2021-12-11 12:50:20.428,0.39621,0.588228,0.646409,0.059076,0.025874,0.026661,0,0.0,19
2021-12-11 12:50:22.178,0.39637,0.589271,0.648154,0.059446,0.026645,0.027663,0,0.0,19
2021-12-11 12:50:23.975,0.397213,0.58947,0.647998,0.05987,0.027734,0.028375,0,0.0,19
2021-12-11 12:50:25.775,0.397341,0.590211,0.648591,0.059822,0.025576,0.026309,0,0.0,19
2021-12-11 12:50:27.575,0.397128,0.588846,0.647739,0.059212,0.027531,0.027332,0,0.0,19
2021-12-11 12:50:29.327,0.395978,0.588629,0.647441,0.057876,0.025783,0.025969,0,0.0,19
2021-12-11 12:50:31.126,0.397137,0.58841,0.646589,0.05884,0.026047,0.025556,0,0.0,19
2021-12-11 12:50:32.878,0.398148,0.589813,0.648176,0.059572,0.027999,0.027628,0,0.0,19
2021-12-11 12:50:34.676,0.397768,0.589836,0.648642,0.059469,0.024909,0.024996,0,0.0,19
2021-12-11 12:50:36.428,0.398055,0.590598,0.648842,0.058999,0.02589,0.026803,0,0.0,19
2021-12-11 12:50:38.225,0.396465,0.587816,0.646852,0.058795,0.027234,0.027531,0,0.0,19
2021-12-11 12:50:40.025,0.396988,0.589788,0.648167,0.058501,0.026481,0.027371,0,0.0,19
2021-12-11 12:50:41.825,0.398158,0.590897,0.649214,0.058663,0.027552,0.027158,0,0.0,19
2021-12-11 12:50:43.625,0.39618,0.588849,0.647657,0.05919,0.026753,0.026034,0,0.0,19
2021-12-11 12:50:45.425,0.396215,0.588817,0.646718,0.058373,0.026622,0.02663,0,0.0,19
2021-12-11 12:50:47.177,0.396928,0.589732,0.648286,0.05942,0.028088,0.028649,0,0.0,19
2021-12-11 12:50:48.927,0.39688,0.58937,0.648143,0.057592,0.026235,0.026381,0,0.0,19
2021-12-11 12:50:50.678,0.39694,0.589461,0.648149,0.059161,0.027397,0.027355,0,0.0,19
2021-12-11 12:50:52.426,0.39727,0.590368,0.648936,0.058857,0.024994,0.025985,0,0.0,19
2021-12-11 12:50:54.177,0.396844,0.589416,0.647472,0.057843,0.02686,0.027202,0,0.0,19
2021-12-11 12:50:55.927,0.397129,0.590531,0.649025,0.058184,0.025383,0.025632,0,0.0,19
2021-12-11 12:50:57.676,0.397147,0.590576,0.648826,0.059084,0.027666,0.027508,0,0.0,19
2021-12-11 12:50:59.426,0.397549,0.590786,0.649361,0.05847,0.027857,0.028483,0,0.0,19
2021-12-11 12:51:01.177,0.39574,0.587968,0.646879,0.058569,0.026035,0.025852,0,0.0,19
2021-12-11 12:51:02.974,0.39785,0.590472,0.648867,0.057982,0.026463,0.026415,0,0.0,19
2021-12-11 12:51:04.774,0.397674,0.589995,0.648351,0.058684,0.02578,0.025612,0,0.0,19
2021-12-11 12:51:06.526,0.397015,0.589459,0.648852,0.057981,0.026153,0.025513,0,0.0,19
2021-12-11 12:51:08.276,0.396799,0.58952,0.648017,0.059264,0.027107,0.027053,0,0.0,19
2021-12-11 12:51:10.073,0.397207,0.589224,0.64858,0.058692,0.027411,0.026065,0,0.0,19
2021-12-11 12:51:11.873,0.397811,0.589844,0.648683,0.058247,0.026954,0.02608,0,0.0,19
2021-12-11 12:51:13.678,0.397672,0.590869,0.649488,0.059598,0.025782,0.027026,0,0.0,19
2021-12-11 12:51:15.474,0.396319,0.589331,0.648059,0.058324,0.024396,0.026055,0,0.0,19
2021-12-11 12:51:17.273,0.397963,0.590709,0.649035,0.058347,0.026138,0.026384,0,0.0,19
2021-12-11 12:51:19.073,0.397236,0.58947,0.648361,0.058242,0.025676,0.026327,0,0.0,19
2021-12-11 12:51:20.825,0.397551,0.589642,0.648459,0.057248,0.026162,0.025994,0,0.0,19
2021-12-11 12:51:22.575,0.397462,0.590735,0.649235,0.058169,0.026439,0.0269,0,0.0,19
2021-12-11 12:51:24.374,0.39747,0.590523,0.648805,0.058334,0.025348,0.025542,0,0.0,19
2021-12-11 12:51:26.172,0.397397,0.590402,0.648862,0.058252,0.026231,0.027301,0,0.0,19
2021-12-11 12:51:27.972,0.397426,0.589523,0.648315,0.059242,0.026292,0.026057,0,0.0,19
2021-12-11 12:51:29.724,0.398924,0.591797,0.650215,0.058461,0.028057,0.028412,0,0.0,19
2021-12-11 12:51:31.474,0.397807,0.590603,0.649377,0.059268,0.026966,0.026443,0,0.0,19
2021-12-11 12:51:33.225,0.397407,0.590427,0.648348,0.058397,0.025882,0.026142,0,0.0,19
2021-12-11 12:51:34.974,0.39775,0.591596,0.649876,0.057857,0.025658,0.025731,0,0.0,19
2021-12-11 12:51:36.724,0.396835,0.589349,0.648028,0.058464,0.025737,0.026309,0,0.0,19
2021-12-11 12:51:38.474,0.397666,0.590576,0.648542,0.059153,0.025532,0.025779,0,0.0,19
2021-12-11 12:51:40.223,0.396943,0.589057,0.647875,0.059114,0.027868,0.027876,0,0.0,19
2021-12-11 12:51:42.022,0.397797,0.590815,0.648525,0.059297,0.026254,0.025852,0,0.0,19
2021-12-11 12:51:43.774,0.398462,0.59174,0.649838,0.058452,0.026724,0.026296,0,0.0,19
2021-12-11 12:51:45.570,0.396851,0.589589,0.647573,0.057666,0.026338,0.026687,0,0.0,19
2021-12-11 12:51:47.370,0.397134,0.589523,0.648004,0.058573,0.026671,0.02653,0,0.0,19
2021-12-11 12:51:49.170,0.397496,0.589905,0.648821,0.059103,0.025464,0.024928,0,0.0,19
2021-12-11 12:51:50.970,0.397303,0.58987,0.648305,0.058232,0.026471,0.026549,0,0.0,19
2021-12-11 12:51:52.770,0.397266,0.590608,0.648361,0.059042,0.026799,0.027308,0,0.0,19
2021-12-11 12:51:54.570,0.397193,0.590086,0.648576,0.058821,0.025491,0.026123,0,0.0,19
2021-12-11 12:51:56.370,0.397257,0.589534,0.648412,0.058935,0.026615,0.026855,0,0.0,19
2021-12-11 12:51:58.170,0.397117,0.590199,0.649244,0.058971,0.027007,0.026581,0,0.0,19
2021-12-11 12:51:59.970,0.396119,0.587886,0.646039,0.05921,0.026093,0.026307,0,0.0,19
2021-12-11 12:52:01.770,0.397324,0.589237,0.647815,0.059396,0.027993,0.027172,0,0.0,19
2021-12-11 12:52:03.570,0.396781,0.589388,0.64758,0.05882,0.026723,0.027915,0,0.0,19
2021-12-11 12:52:05.370,0.396793,0.589178,0.647534,0.058121,0.02494,0.025644,0,0.0,19
2021-12-11 12:52:07.121,0.397557,0.589032,0.647488,0.058838,0.026816,0.026515,0,0.0,19
2021-12-11 12:52:08.873,0.396967,0.590445,0.648952,0.059063,0.028332,0.028194,0,0.0,19
2021-12-11 12:52:10.670,0.398762,0.591796,0.649705,0.059864,0.028015,0.02762,0,0.0,19
2021-12-11 12:52:12.422,0.397995,0.590892,0.649628,0.059333,0.026698,0.026289,0,0.0,19
2021-12-11 12:52:14.220,0.397812,0.590297,0.64833,0.059096,0.027906,0.027497,0,0.0,19
2021-12-11 12:52:16.023,0.397638,0.589916,0.649524,0.058093,0.025187,0.025645,0,0.0,19
2021-12-11 12:52:17.772,0.397975,0.590642,0.649687,0.05732,0.025968,0.025729,0,0.0,19
2021-12-11 12:52:19.569,0.396702,0.58923,0.648038,0.058577,0.025294,0.025833,0,0.0,19
2021-12-11 12:52:21.369,0.396994,0.589858,0.648269,0.059032,0.026035,0.027313,0,0.0,19
2021-12-11 12:52:23.121,0.397156,0.589145,0.648176,0.059627,0.026034,0.026578,0,0.0,19
2021-12-11 12:52:24.922,0.398341,0.591226,0.650224,0.059651,0.02739,0.027724,0,0.0,19
2021-12-11 12:52:26.671,0.39703,0.589831,0.648421,0.058621,0.025949,0.025995,0,0.0,19
2021-12-11 12:52:28.422,0.39792,0.589677,0.649036,0.058144,0.025321,0.024809,0,0.0,19
2021-12-11 12:52:30.170,0.396942,0.589145,0.648132,0.058152,0.025579,0.025761,0,0.0,19
2021-12-11 12:52:31.921,0.397372,0.589914,0.648752,0.058975,0.025308,0.025116,0,0.0,19
2021-12-11 12:52:33.718,0.396731,0.588909,0.648432,0.058521,0.02789,0.026955,0,0.0,19
2021-12-11 12:52:35.470,0.397368,0.589528,0.648894,0.059247,0.02636,0.025507,0,0.0,19
2021-12-11 12:52:37.268,0.397108,0.589897,0.64881,0.059446,0.025981,0.025732,0,0.0,19
2021-12-11 12:52:39.020,0.398022,0.590574,0.648674,0.05853,0.026435,0.026158,0,0.0,19
2021-12-11 12:52:40.818,0.39787,0.590665,0.64949,0.059018,0.027383,0.02762,0,0.0,19
2021-12-11 12:52:42.622,0.396948,0.588985,0.647497,0.059016,0.026141,0.026298,0,0.0,19
2021-12-11 12:52:44.418,0.396649,0.588606,0.647378,0.059308,0.025656,0.025187,0,0.0,19
2021-12-11 12:52:46.218,0.396878,0.589047,0.648127,0.059258,0.025313,0.025644,0,0.0,19
2021-12-11 12:52:48.018,0.396898,0.588875,0.648387,0.058334,0.02635,0.025015,0,0.0,19
2021-12-11 12:52:49.817,0.398065,0.590225,0.648657,0.058316,0.02608,0.026162,0,0.0,19
2021-12-11 12:52:51.617,0.398234,0.590689,0.65001,0.058267,0.024775,0.025197,0,0.0,19
2021-12-11 12:52:53.417,0.398132,0.59073,0.650189,0.057907,0.02628,0.026159,0,0.0,19
2021-12-11 12:52:55.217,0.397467,0.589593,0.648239,0.058635,0.026065,0.025708,0,0.0,19
2021-12-11 12:52:57.017,0.397187,0.589333,0.647795,0.059496,0.024787,0.02513,0,0.0,19
2021-12-11 12:52:58.817,0.397096,0.589219,0.648336,0.058159,0.026435,0.026162,0,0.0,19
2021-12-11 12:53:00.617,0.397496,0.590374,0.648525,0.058249,0.026707,0.027436,0,0.0,19
2021-12-11 12:53:02.417,0.398129,0.591451,0.649454,0.058566,0.025309,0.026331,0,0.0,19
2021-12-11 12:53:04.169,0.39724,0.590086,0.648973,0.059284,0.025369,0.025592,0,0.0,19
2021-12-11 12:53:05.966,0.396857,0.588888,0.646847,0.058234,0.026807,0.027668,0,0.0,19
2021-12-11 12:53:07.766,0.398508,0.591165,0.650311,0.059342,0.026387,0.026409,0,0.0,19
2021-12-11 12:53:09.566,0.397563,0.590112,0.648999,0.058375,0.025943,0.026288,0,0.0,19
2021-12-11 12:53:11.418,0.398889,0.591265,0.649391,0.057691,0.02567,0.026226,0,0.0,19
2021-12-11 12:53:13.268,0.398354,0.591131,0.649298,0.058684,0.026277,0.026556,0,0.0,19
2021-12-11 12:53:15.065,0.398046,0.590294,0.649158,0.058262,0.024597,0.024949,0,0.0,19
2021-12-11 12:53:16.865,0.398074,0.589706,0.648366,0.058507,0.026892,0.026484,0,0.0,19
2021-12-11 12:53:18.665,0.397012,0.590059,0.648295,0.058562,0.02773,0.028431,0,0.0,19
2021-12-11 12:53:20.465,0.397245,0.589841,0.648877,0.058623,0.027065,0.027127,0,0.0,19
2021-12-11 12:53:22.265,0.397849,0.59031,0.64904,0.058641,0.026063,0.026142,0,0.0,19
2021-12-11 12:53:24.065,0.397064,0.58889,0.647672,0.058095,0.027388,0.027419,0,0.0,19
2021-12-11 12:53:25.865,0.397831,0.589978,0.648662,0.058195,0.025468,0.025539,0,0.0,19
2021-12-11 12:53:27.665,0.397931,0.591448,0.649923,0.057774,0.027527,0.027665,0,0.0,19
2021-12-11 12:53:29.465,0.397388,0.589561,0.648244,0.057496,0.026086,0.025498,0,0.0,19
2021-12-11 12:53:31.265,0.396997,0.589788,0.648157,0.058027,0.026559,0.026599,0,0.0,19
2021-12-11 12:53:33.065,0.397365,0.590523,0.648811,0.059732,0.028109,0.028191,0,0.0,19
2021-12-11 12:53:34.916,0.39731,0.590042,0.648275,0.059637,0.026421,0.027717,0,0.0,19
2021-12-11 12:53:36.714,0.396127,0.588174,0.647635,0.057802,0.025035,0.025722,0,0.0,19
2021-12-11 12:53:38.514,0.397805,0.589946,0.64901,0.059445,0.025118,0.024589,0,0.0,19
2021-12-11 12:53:40.367,0.398384,0.590628,0.649966,0.057302,0.024391,0.02481,0,0.0,19
2021-12-11 12:53:42.164,0.39747,0.590007,0.648606,0.058028,0.025756,0.025585,0,0.0,19
2021-12-11 12:53:43.964,0.397417,0.590272,0.649602,0.058503,0.026296,0.025958,0,0.0,19
2021-12-11 12:53:45.764,0.397893,0.590529,0.649586,0.057077,0.026076,0.026828,0,0.0,19
2021-12-11 12:53:47.564,0.397802,0.589919,0.649055,0.058443,0.027099,0.026926,0,0.0,19
2021-12-11 12:53:49.367,0.397953,0.58982,0.649055,0.058096,0.025831,0.025955,0,0.0,19
2021-12-11 12:53:51.164,0.397517,0.590142,0.649066,0.05854,0.025415,0.026203,0,0.0,19
2021-12-11 12:53:52.967,0.396968,0.588836,0.648067,0.058042,0.027232,0.027726,0,0.0,19
2021-12-11 12:53:54.762,0.39774,0.590117,0.648529,0.059381,0.027485,0.027524,0,0.0,19
2021-12-11 12:53:56.615,0.397519,0.590047,0.649262,0.059295,0.025848,0.0264,0,0.0,19
2021-12-11 12:53:58.466,0.397401,0.589773,0.648657,0.058032,0.026453,0.026866,0,0.0,19
2021-12-11 12:54:00.263,0.397526,0.589891,0.649434,0.059226,0.028836,0.027623,0,0.0,19
2021-12-11 12:54:02.116,0.398307,0.590823,0.64957,0.057961,0.026073,0.026426,0,0.0,19
2021-12-11 12:54:03.966,0.398082,0.590501,0.649695,0.056723,0.025994,0.026299,0,0.0,19
2021-12-11 12:54:05.762,0.397935,0.590609,0.649184,0.058156,0.02542,0.026213,0,0.0,19
2021-12-11 12:54:07.562,0.39663,0.588901,0.647871,0.057716,0.026382,0.027054,0,0.0,19
2021-12-11 12:54:09.362,0.397047,0.589639,0.648193,0.058801,0.025467,0.026052,0,0.0,19
2021-12-11 12:54:11.162,0.397811,0.590179,0.649285,0.058072,0.025166,0.024527,0,0.0,19
2021-12-11 12:54:13.015,0.397055,0.58952,0.648087,0.058778,0.026904,0.027485,0,0.0,19
2021-12-11 12:54:14.812,0.398835,0.590717,0.649613,0.059244,0.026359,0.025333,0,0.0,19
2021-12-11 12:54:16.612,0.396983,0.588831,0.647172,0.057226,0.026546,0.027287,0,0.0,19
2021-12-11 12:54:18.465,0.397559,0.589171,0.647616,0.058437,0.026036,0.025769,0,0.0,19
2021-12-11 12:54:20.314,0.398364,0.590288,0.649705,0.058775,0.026444,0.026692,0,0.0,19
2021-12-11 12:54:22.164,0.397409,0.589565,0.648185,0.058578,0.025039,0.025898,0,0.0,19
2021-12-11 12:54:24.015,0.398073,0.590888,0.64964,0.05848,0.026426,0.026555,0,0.0,19
2021-12-11 12:54:25.812,0.397164,0.588769,0.647895,0.05834,0.024983,0.025423,0,0.0,19
2021-12-11 12:54:27.610,0.398224,0.59054,0.649659,0.058679,0.027221,0.028008,0,0.0,19
2021-12-11 12:54:29.463,0.396638,0.588075,0.64655,0.058781,0.02731,0.027194,0,0.0,19
2021-12-11 12:54:31.313,0.396952,0.589392,0.648925,0.058127,0.026252,0.026066,0,0.0,19
2021-12-11 12:54:33.111,0.396819,0.589077,0.647932,0.058112,0.026835,0.027407,0,0.0,19
2021-12-11 12:54:34.964,0.396754,0.58912,0.648013,0.058744,0.026213,0.026651,0,0.0,19
2021-12-11 12:54:36.814,0.398281,0.591137,0.649745,0.058204,0.025726,0.025947,0,0.0,19
2021-12-11 12:54:38.663,0.399093,0.591884,0.651052,0.058299,0.026188,0.026133,0,0.0,19
2021-12-11 12:54:40.513,0.398071,0.589803,0.648563,0.059043,0.027422,0.027437,0,0.0,19
2021-12-11 12:54:42.310,0.396582,0.589768,0.648345,0.057502,0.026518,0.027198,0,0.0,19
2021-12-11 12:54:44.162,0.398611,0.591149,0.650116,0.05911,0.026513,0.027453,0,0.0,19
2021-12-11 12:54:45.959,0.397689,0.590224,0.648964,0.058174,0.025735,0.025746,0,0.0,19
2021-12-11 12:54:47.759,0.396837,0.589561,0.647994,0.058495,0.027671,0.028474,0,0.0,19
2021-12-11 12:54:49.612,0.396462,0.588092,0.646867,0.058796,0.026962,0.027115,0,0.0,19
2021-12-11 12:54:51.462,0.397889,0.589695,0.648389,0.057964,0.027987,0.027632,0,0.0,19
2021-12-11 12:54:53.260,0.397771,0.59056,0.649337,0.058612,0.024873,0.025818,0,0.0,19
2021-12-11 12:54:55.111,0.397883,0.590326,0.648945,0.058885,0.028577,0.028656,0,0.0,19
2021-12-11 12:54:56.962,0.397511,0.589935,0.649,0.057942,0.025443,0.025402,0,0.0,19
2021-12-11 12:54:58.812,0.397826,0.590351,0.649154,0.058724,0.027201,0.026935,0,0.0,19
2021-12-11 12:55:00.662,0.397943,0.590379,0.649382,0.058361,0.026154,0.026215,0,0.0,19
2021-12-11 12:55:02.511,0.398097,0.59087,0.649372,0.059818,0.028469,0.028676,0,0.0,19
2021-12-11 12:55:04.361,0.397872,0.590115,0.648205,0.058304,0.02606,0.026179,0,0.0,19
2021-12-11 12:55:06.210,0.397077,0.589183,0.647956,0.058087,0.0267,0.026815,0,0.0,19
2021-12-11 12:55:08.062,0.397792,0.591222,0.649788,0.058835,0.024895,0.026414,0,0.0,19
2021-12-11 12:55:09.911,0.395916,0.588627,0.647738,0.059536,0.025373,0.025903,0,0.0,19
2021-12-11 12:55:11.761,0.397625,0.589886,0.64825,0.058517,0.02696,0.027357,0,0.0,19
2021-12-11 12:55:13.612,0.397508,0.59017,0.649322,0.059546,0.025336,0.026203,0,0.0,19
2021-12-11 12:55:15.462,0.397202,0.589829,0.648771,0.059017,0.027472,0.027156,0,0.0,19
2021-12-11 12:55:17.258,0.397178,0.589475,0.648688,0.058677,0.025823,0.025403,0,0.0,19
2021-12-11 12:55:19.111,0.397749,0.590622,0.649193,0.057419,0.025909,0.025908,0,0.0,19
2021-12-11 12:55:20.961,0.398544,0.591384,0.650137,0.059331,0.025401,0.025506,0,0.0,19
2021-12-11 12:55:22.758,0.396933,0.589566,0.648529,0.059218,0.026535,0.026521,0,0.0,19
2021-12-11 12:55:24.610,0.396689,0.589343,0.647725,0.058934,0.026226,0.02716,0,0.0,19
2021-12-11 12:55:26.460,0.397937,0.590638,0.649605,0.058368,0.026245,0.026819,0,0.0,19
2021-12-11 12:55:28.310,0.397191,0.589795,0.648771,0.058094,0.025737,0.025902,0,0.0,19
2021-12-11 12:55:30.106,0.398391,0.590831,0.649716,0.057584,0.027122,0.026269,0,0.0,19
2021-12-11 12:55:31.959,0.398151,0.590849,0.649386,0.058518,0.025179,0.025348,0,0.0,19
2021-12-11 12:55:33.810,0.397993,0.590533,0.649263,0.058845,0.026561,0.025613,0,0.0,19
2021-12-11 12:55:35.660,0.398019,0.590618,0.649576,0.057744,0.025698,0.026086,0,0.0,19
2021-12-11 12:55:37.510,0.396915,0.589255,0.648389,0.058265,0.026372,0.025917,0,0.0,19
2021-12-11 12:55:39.359,0.397236,0.589924,0.648761,0.057678,0.025882,0.025728,0,0.0,19
2021-12-11 12:55:41.209,0.397074,0.589204,0.648121,0.058245,0.027078,0.027053,0,0.0,19
2021-12-11 12:55:43.055,0.397413,0.589734,0.647756,0.059644,0.026459,0.026655,0,0.0,19
2021-12-11 12:55:44.908,0.397125,0.58961,0.648345,0.058212,0.025896,0.026258,0,0.0,19
2021-12-11 12:55:46.759,0.397038,0.58836,0.647918,0.058874,0.024462,0.024719,0,0.0,19
2021-12-11 12:55:48.609,0.396842,0.589011,0.648682,0.059258,0.027941,0.028056,0,0.0,19
2021-12-11 12:55:50.458,0.396416,0.589331,0.648592,0.057505,0.025651,0.026181,0,0.0,19
2021-12-11 12:55:52.308,0.396027,0.587723,0.64741,0.058054,0.023974,0.024186,0,0.0,19
2021-12-11 12:55:54.158,0.397824,0.590938,0.649139,0.058151,0.026471,0.027693,0,0.0,19
2021-12-11 12:55:55.956,0.39615,0.588174,0.647456,0.057442,0.026085,0.025199,0,0.0,19
2021-12-11 12:55:57.809,0.397406,0.589905,0.648256,0.057882,0.02587,0.026127,0,0.0,19
2021-12-11 12:55:59.658,0.397534,0.589714,0.648026,0.058449,0.026509,0.026166,0,0.0,19
2021-12-11 12:56:01.508,0.396203,0.588447,0.647465,0.058227,0.025762,0.026249,0,0.0,19
2021-12-11 12:56:03.358,0.397744,0.590666,0.649417,0.058221,0.025651,0.025661,0,0.0,19
2021-12-11 12:56:05.207,0.39739,0.591023,0.649954,0.059083,0.024986,0.025599,0,0.0,19
2021-12-11 12:56:07.057,0.397015,0.590096,0.64823,0.058933,0.025478,0.026235,0,0.0,19
2021-12-11 12:56:08.906,0.397208,0.590796,0.649104,0.058103,0.026087,0.027139,0,0.0,19
2021-12-11 12:56:10.758,0.397194,0.589731,0.648136,0.058535,0.026675,0.02722,0,0.0,19
2021-12-11 12:56:12.607,0.397196,0.590583,0.649457,0.057686,0.026078,0.026262,0,0.0,19
2021-12-11 12:56:14.457,0.397321,0.590879,0.648945,0.058534,0.024481,0.026735,0,0.0,19
2021-12-11 12:56:16.306,0.397841,0.590921,0.649839,0.058117,0.025282,0.025478,0,0.0,19
2021-12-11 12:56:18.153,0.397327,0.589659,0.648672,0.05798,0.026351,0.026386,0,0.0,19
2021-12-11 12:56:20.054,0.397443,0.589493,0.648347,0.058541,0.027432,0.026709,0,0.0,19
2021-12-11 12:56:21.906,0.39693,0.589485,0.648245,0.058221,0.025192,0.02591,0,0.0,19
2021-12-11 12:56:23.756,0.397659,0.590589,0.649655,0.057254,0.024829,0.025283,0,0.0,19
2021-12-11 12:56:25.607,0.396972,0.590062,0.648528,0.057143,0.025121,0.025986,0,0.0,19
2021-12-11 12:56:27.457,0.396935,0.589644,0.648081,0.057524,0.025749,0.025441,0,0.0,19
2021-12-11 12:56:29.306,0.396802,0.589641,0.648354,0.059295,0.025735,0.02574,0,0.0,19
2021-12-11 12:56:31.156,0.396373,0.588793,0.647723,0.058649,0.027299,0.026765,0,0.0,19
2021-12-11 12:56:33.006,0.395715,0.587976,0.646502,0.058674,0.02764,0.02752,0,0.0,19
2021-12-11 12:56:34.855,0.396285,0.58857,0.646456,0.058218,0.025565,0.026051,0,0.0,19
2021-12-11 12:56:36.705,0.397094,0.589832,0.648592,0.05711,0.025197,0.024846,0,0.0,19
2021-12-11 12:56:38.556,0.397937,0.590905,0.649848,0.057568,0.026372,0.025712,0,0.0,19
2021-12-11 12:56:40.406,0.396541,0.589236,0.647962,0.05732,0.025423,0.025624,0,0.0,19
2021-12-11 12:56:42.255,0.396271,0.588726,0.647837,0.057982,0.025579,0.026204,0,0.0,19
2021-12-11 12:56:44.105,0.397125,0.589511,0.648374,0.058081,0.026043,0.026818,0,0.0,19
2021-12-11 12:56:46.002,0.397225,0.590845,0.649978,0.057986,0.024895,0.0249,0,0.0,19
2021-12-11 12:56:47.855,0.396125,0.588293,0.647279,0.057727,0.027105,0.027296,0,0.0,19
2021-12-11 12:56:49.705,0.39788,0.590402,0.648597,0.057697,0.026406,0.026622,0,0.0,19
2021-12-11 12:56:51.554,0.397199,0.590671,0.64978,0.057973,0.024743,0.025627,0,0.0,19
2021-12-11 12:56:53.404,0.396643,0.589568,0.647723,0.058293,0.02631,0.026892,0,0.0,19
2021-12-11 12:56:55.255,0.396799,0.589659,0.64827,0.058245,0.026689,0.027496,0,0.0,19
2021-12-11 12:56:57.153,0.396542,0.589694,0.648652,0.057501,0.026126,0.026296,0,0.0,19
2021-12-11 12:56:59.052,0.397432,0.589714,0.648671,0.058529,0.027147,0.026972,0,0.0,19
2021-12-11 12:57:00.905,0.396471,0.589656,0.648856,0.058246,0.02615,0.026318,0,0.0,19
2021-12-11 12:57:02.754,0.396526,0.589209,0.64808,0.058259,0.02802,0.028303,0,0.0,19
2021-12-11 12:57:04.652,0.396605,0.588898,0.64824,0.057803,0.025086,0.025161,0,0.0,19
2021-12-11 12:57:06.500,0.397512,0.589756,0.649283,0.057906,0.027694,0.027682,0,0.0,19
2021-12-11 12:57:08.454,0.397303,0.589842,0.648831,0.057668,0.027656,0.026838,0,0.0,19
2021-12-11 12:57:10.351,0.396278,0.588041,0.647329,0.058348,0.027974,0.027256,0,0.0,19
2021-12-11 12:57:12.252,0.398133,0.590965,0.649232,0.058429,0.027924,0.027847,0,0.0,19
2021-12-11 12:57:14.103,0.396538,0.589047,0.647168,0.058014,0.025464,0.025451,0,0.0,19
2021-12-11 12:57:15.953,0.397829,0.590893,0.649402,0.057386,0.027012,0.027979,0,0.0,19
2021-12-11 12:57:17.802,0.39756,0.590231,0.649074,0.057059,0.026057,0.025624,0,0.0,19
2021-12-11 12:57:19.702,0.484909,0.619966,0.662225,0.059265,0.057591,0.030735,0,0.0,19
2021-12-11 12:57:21.553,0.49568,0.621826,0.66385,0.059494,0.026008,0.026779,0,0.0,19
2021-12-11 12:57:23.450,0.499271,0.621365,0.662876,0.059985,0.027869,0.027988,0,1.0,19
2021-12-11 12:57:25.351,0.49757,0.621611,0.66331,0.059346,0.0291,0.028218,1,1.0,19
2021-12-11 12:57:27.202,0.4961,0.62018,0.661934,0.059001,0.027105,0.025957,0,1.0,19
2021-12-11 12:57:29.100,0.493762,0.620004,0.661803,0.059077,0.026801,0.027257,0,1.0,19
2021-12-11 12:57:31.001,0.496352,0.622315,0.663257,0.059722,0.026821,0.027339,1,1.0,19
2021-12-11 12:57:32.900,0.493056,0.621961,0.663615,0.05895,0.028925,0.026904,1,1.0,19
2021-12-11 12:57:34.799,0.48109,0.621098,0.662624,0.059567,0.027231,0.026261,1,1.0,19
2021-12-11 12:57:36.652,0.482185,0.623201,0.664379,0.059578,0.026289,0.026112,1,1.0,19
2021-12-11 12:57:38.550,0.476888,0.623155,0.663207,0.060516,0.025898,0.025558,1,1.0,19
2021-12-11 12:57:40.449,0.473509,0.624289,0.664278,0.06044,0.025561,0.025831,1,1.0,19
2021-12-11 12:57:42.302,0.469911,0.623813,0.663606,0.060372,0.024494,0.025617,1,1.0,19
2021-12-11 12:57:44.199,0.467027,0.622967,0.663762,0.059142,0.02595,0.025809,1,1.0,19
2021-12-11 12:57:46.052,0.464173,0.621733,0.662024,0.059341,0.02585,0.027416,1,1.0,19
2021-12-11 12:57:47.902,0.4633,0.622975,0.663307,0.059656,0.025587,0.027063,1,1.0,19
2021-12-11 12:57:49.852,0.463102,0.623892,0.663884,0.059916,0.025801,0.026423,1,1.0,19
2021-12-11 12:57:51.702,0.461089,0.622929,0.663223,0.059528,0.025155,0.025722,1,1.0,19
2021-12-11 12:57:53.599,0.459986,0.623543,0.663491,0.060042,0.024557,0.026382,1,1.0,19
2021-12-11 12:57:55.498,0.458034,0.622456,0.662977,0.059732,0.025267,0.025962,1,1.0,19
2021-12-11 12:57:57.450,0.46503,0.627683,0.66544,0.059145,0.027829,0.027292,1,1.0,19
2021-12-11 12:57:59.348,0.468752,0.629808,0.6669,0.059983,0.025658,0.026481,1,1.0,19
2021-12-11 12:58:01.201,0.462541,0.62589,0.663636,0.05829,0.026265,0.026694,1,1.0,19
2021-12-11 12:58:03.050,0.460053,0.62551,0.663861,0.058234,0.02589,0.025334,1,1.0,19
2021-12-11 12:58:04.900,0.458597,0.626451,0.664399,0.059041,0.025563,0.026784,1,1.0,19
2021-12-11 12:58:06.750,0.458779,0.628012,0.665701,0.058856,0.024363,0.024532,1,1.0,19
2021-12-11 12:58:08.647,0.45669,0.626532,0.664362,0.058783,0.025801,0.02734,1,1.0,19
2021-12-11 12:58:10.548,0.45399,0.624547,0.662831,0.058799,0.025503,0.026819,1,1.0,19
