Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 14:09:10.654,0.242132,0.871476,1.080067,1.113277,0,0.0,25
1900-01-01 14:09:11.654,0.243549,0.87439,1.081978,1.231147,0,0.0,25
1900-01-01 14:09:12.654,0.243675,0.871812,1.079718,1.217003,0,0.0,25
1900-01-01 14:09:13.654,0.243397,0.873598,1.082309,1.311299,0,0.0,25
1900-01-01 14:09:14.654,0.24303,0.871062,1.08071,1.330158,0,0.0,25
1900-01-01 14:09:15.654,0.243271,0.872458,1.080315,1.29244,0,0.0,25
1900-01-01 14:09:16.654,0.244153,0.873913,1.080903,1.339588,0,0.0,25
1900-01-01 14:09:17.654,0.243954,0.872096,1.080665,1.490462,0,0.0,25
1900-01-01 14:09:18.654,0.242399,0.871303,1.079323,1.349017,0,0.0,25
1900-01-01 14:09:19.654,0.243266,0.874054,1.082566,1.405595,0,0.0,25
1900-01-01 14:09:20.654,0.243413,0.872416,1.081253,1.268866,0,0.0,25
1900-01-01 14:09:21.654,0.242883,0.872274,1.080665,1.287725,0,0.0,25
1900-01-01 14:09:22.654,0.243297,0.872831,1.081133,1.27358,0,0.0,25
1900-01-01 14:09:23.654,0.244557,0.874984,1.083715,1.316014,0,0.0,25
1900-01-01 14:09:24.654,0.243082,0.872616,1.080903,1.339588,0,0.0,25
1900-01-01 14:09:25.654,0.243859,0.873676,1.0823,1.641336,0,0.0,25
1900-01-01 14:09:26.654,0.242972,0.872626,1.080462,1.372591,0,0.0,25
1900-01-01 14:09:27.654,0.243681,0.874243,1.082906,1.518751,0,0.0,25
1900-01-01 14:09:28.654,0.243765,0.874464,1.082925,1.532895,0,0.0,25
1900-01-01 14:09:29.654,0.243208,0.872007,1.080306,1.452743,0,0.0,25
1900-01-01 14:09:30.654,0.243696,0.874369,1.08309,1.009551,0,0.0,25
1900-01-01 14:09:31.654,0.243523,0.874191,1.081565,1.264151,0,0.0,25
1900-01-01 14:09:32.654,0.243518,0.874548,1.082814,1.330158,0,0.0,25
1900-01-01 14:09:33.654,0.244032,0.873104,1.081308,1.29244,0,0.0,25
1900-01-01 14:09:34.654,0.24325,0.874354,1.082245,1.377306,0,0.0,25
1900-01-01 14:09:35.654,0.243612,0.874144,1.081161,1.386736,0,0.0,25
1900-01-01 14:09:36.654,0.243843,0.874417,1.082686,1.481032,0,0.0,25
1900-01-01 14:09:37.654,0.24304,0.874249,1.083182,1.386736,0,0.0,25
1900-01-01 14:09:38.654,0.242956,0.872043,1.080159,1.122707,0,0.0,25
1900-01-01 14:09:39.654,0.24356,0.874621,1.082713,1.514036,0,0.0,25
1900-01-01 14:09:40.654,0.243045,0.872264,1.080692,1.160425,0,0.0,25
1900-01-01 14:09:41.654,0.243565,0.872752,1.081207,1.217003,0,0.0,25
1900-01-01 14:09:42.654,0.24336,0.872211,1.079911,1.004836,0,0.0,25
1900-01-01 14:09:43.654,0.244573,0.87637,1.083559,1.264151,0,0.0,25
1900-01-01 14:09:44.654,0.243639,0.872295,1.079406,1.424454,0,0.0,25
1900-01-01 14:09:45.654,0.243555,0.873787,1.080122,1.202858,0,0.0,25
1900-01-01 14:09:46.654,0.242972,0.871812,1.079902,1.198144,0,0.0,25
1900-01-01 14:09:47.654,0.243507,0.872637,1.080288,1.320729,0,0.0,25
1900-01-01 14:09:48.654,0.242525,0.870537,1.078156,1.372591,0,0.0,25
1900-01-01 14:09:49.654,0.243549,0.871235,1.078083,1.183999,0,0.0,25
1900-01-01 14:09:50.654,0.243707,0.873046,1.080205,1.099133,0,0.0,25
1900-01-01 14:09:51.654,0.243586,0.872542,1.080196,1.183999,0,0.0,25
1900-01-01 14:09:52.654,0.243381,0.872789,1.080508,1.268866,0,0.0,25
1900-01-01 14:09:53.654,0.243187,0.872479,1.079185,1.160425,0,0.0,25
1900-01-01 14:09:54.654,0.243114,0.870484,1.077541,0.990692,0,0.0,25
1900-01-01 14:09:55.654,0.243948,0.873346,1.080031,1.311299,0,0.0,25
1900-01-01 14:09:56.654,0.242851,0.87301,1.08117,1.009551,0,0.0,25
1900-01-01 14:09:57.654,0.242667,0.872301,1.07913,1.221718,0,0.0,25
1900-01-01 14:09:58.654,0.243129,0.872075,1.07891,1.349017,0,0.0,25
1900-01-01 14:09:59.654,0.243943,0.873907,1.081877,1.334873,0,0.0,25
1900-01-01 14:10:00.654,0.24398,0.873267,1.078487,1.598902,0,0.0,25
1900-01-01 14:10:01.654,0.24346,0.871203,1.078395,1.320729,0,0.0,25
1900-01-01 14:10:02.654,0.244263,0.873403,1.081041,1.372591,0,0.0,25
1900-01-01 14:10:03.654,0.242862,0.870258,1.07733,1.061414,0,0.0,25
1900-01-01 14:10:04.654,0.24336,0.871146,1.079222,1.53761,0,0.0,25
1900-01-01 14:10:05.654,0.243644,0.872106,1.078928,1.344303,0,0.0,25
1900-01-01 14:10:06.654,0.243885,0.874711,1.081409,1.009551,0,0.0,25
1900-01-01 14:10:07.654,0.242893,0.871361,1.078267,1.03784,0,0.0,25
1900-01-01 14:10:08.654,0.244043,0.874301,1.080104,1.183999,0,0.0,25
1900-01-01 14:10:09.654,0.242657,0.872994,1.08004,1.141566,0,0.0,25
1900-01-01 14:10:10.654,0.242972,0.871293,1.078882,1.094418,0,0.0,25
1900-01-01 14:10:11.654,0.242956,0.871629,1.079783,1.226432,0,0.0,25
1900-01-01 14:10:12.654,0.24357,0.872143,1.079461,1.15571,0,0.0,25
1900-01-01 14:10:13.654,0.243943,0.873718,1.080701,1.04727,0,0.0,25
1900-01-01 14:10:14.654,0.242961,0.872584,1.079002,1.320729,0,0.0,25
1900-01-01 14:10:15.654,0.242909,0.871266,1.077862,1.415025,0,0.0,25
1900-01-01 14:10:16.654,0.243838,0.873844,1.081354,1.183999,0,0.0,25
1900-01-01 14:10:17.654,0.24377,0.872605,1.079764,1.141566,0,0.0,25
1900-01-01 14:10:18.654,0.243413,0.872243,1.079709,1.367877,0,0.0,25
1900-01-01 14:10:19.654,0.243639,0.872899,1.078147,1.311299,0,0.0,25
1900-01-01 14:10:20.654,0.243434,0.870316,1.077752,1.17457,0,0.0,25
1900-01-01 14:10:21.654,0.243297,0.872306,1.080279,1.198144,0,0.0,25
1900-01-01 14:10:22.654,0.242982,0.872815,1.081069,1.193429,0,0.0,25
1900-01-01 14:10:23.654,0.243896,0.874343,1.082548,1.198144,0,0.0,25
1900-01-01 14:10:24.654,0.243518,0.874154,1.081216,1.183999,0,0.0,25
1900-01-01 14:10:25.654,0.244043,0.874548,1.081556,1.16514,0,0.0,25
1900-01-01 14:10:26.654,0.243072,0.872096,1.079792,1.198144,0,0.0,25
1900-01-01 14:10:27.654,0.243518,0.873162,1.080821,1.344303,0,0.0,25
1900-01-01 14:10:28.654,0.243303,0.872295,1.079516,1.014266,0,0.0,25
1900-01-01 14:10:29.654,0.243355,0.874443,1.080251,1.334873,0,0.0,25
1900-01-01 14:10:30.654,0.243707,0.873745,1.080214,1.358447,0,0.0,25
1900-01-01 14:10:31.654,0.243439,0.872432,1.07959,1.15571,0,0.0,25
1900-01-01 14:10:32.654,0.243565,0.872337,1.080297,1.268866,0,0.0,25
1900-01-01 14:10:33.654,0.242599,0.872595,1.080067,0.976548,0,0.0,25
1900-01-01 14:10:34.654,0.243597,0.8748,1.084413,1.193429,0,0.0,25
1900-01-01 14:10:35.654,0.243187,0.873451,1.082116,1.580043,0,0.0,25
1900-01-01 14:10:36.654,0.242426,0.87228,1.080692,1.391451,0,0.0,25
1900-01-01 14:10:37.654,0.242867,0.871597,1.079672,1.641336,0,0.0,25
1900-01-01 14:10:38.654,0.242678,0.871403,1.080462,1.070844,0,0.0,25
1900-01-01 14:10:39.654,0.244122,0.873498,1.08173,1.28301,0,0.0,25
1900-01-01 14:10:40.654,0.242862,0.874165,1.081225,1.250006,0,0.0,25
1900-01-01 14:10:41.654,0.243135,0.874963,1.084119,1.16514,0,0.0,25
1900-01-01 14:10:42.654,0.243219,0.87301,1.080343,1.259436,0,0.0,25
1900-01-01 14:10:43.654,0.242872,0.872847,1.080159,1.40088,0,0.0,25
1900-01-01 14:10:44.654,0.244143,0.873724,1.080949,0.915255,0,0.0,25
1900-01-01 14:10:45.654,0.243345,0.873524,1.081822,1.099133,0,0.0,25
1900-01-01 14:10:46.654,0.243686,0.874747,1.082318,1.042555,0,0.0,25
1900-01-01 14:10:47.654,0.243087,0.872957,1.078855,1.367877,0,0.0,25
1900-01-01 14:10:48.654,0.242872,0.872842,1.08026,1.415025,0,0.0,25
1900-01-01 14:10:49.654,0.242856,0.873146,1.081078,1.16514,0,0.0,25
1900-01-01 14:10:50.654,0.243271,0.874931,1.083338,1.396165,0,0.0,25
1900-01-01 14:10:51.654,0.243392,0.872421,1.080435,1.278295,0,0.0,25
1900-01-01 14:10:52.654,0.242725,0.872484,1.079424,1.466888,0,0.0,25
1900-01-01 14:10:53.654,0.24303,0.873771,1.081124,1.094418,0,0.0,25
1900-01-01 14:10:54.654,0.243024,0.874453,1.081574,1.268866,0,0.0,25
1900-01-01 14:10:55.654,0.242883,0.872227,1.079939,1.367877,0,0.0,25
1900-01-01 14:10:56.654,0.243402,0.871508,1.080122,1.405595,0,0.0,25
1900-01-01 14:10:57.654,0.244022,0.87459,1.083246,1.113277,0,0.0,25
1900-01-01 14:10:58.654,0.243497,0.874327,1.082778,1.316014,0,0.0,25
1900-01-01 14:10:59.654,0.243366,0.873939,1.081023,1.386736,0,0.0,25
1900-01-01 14:11:00.654,0.242793,0.873209,1.080242,1.245292,0,0.0,25
1900-01-01 14:11:01.654,0.242174,0.872889,1.079939,1.150995,0,0.0,25
1900-01-01 14:11:02.654,0.243975,0.875047,1.083595,1.367877,0,0.0,25
1900-01-01 14:11:03.654,0.242814,0.873955,1.081969,1.132136,0,0.0,25
1900-01-01 14:11:04.654,0.243418,0.874091,1.081831,1.254721,0,0.0,25
1900-01-01 14:11:05.654,0.243418,0.873393,1.080518,1.518751,0,0.0,25
1900-01-01 14:11:06.654,0.243166,0.87344,1.080931,1.382021,0,0.0,25
1900-01-01 14:11:07.654,0.24283,0.873582,1.081004,1.018981,0,0.0,25
1900-01-01 14:11:08.654,0.243623,0.873886,1.080683,1.353732,0,0.0,25
1900-01-01 14:11:09.654,0.243896,0.874327,1.080812,1.372591,0,0.0,25
1900-01-01 14:11:10.654,0.243082,0.872154,1.079755,1.627191,0,0.0,25
1900-01-01 14:11:11.654,0.24388,0.872737,1.080931,0.797385,0,0.0,25
1900-01-01 14:11:12.654,0.243828,0.876995,1.083604,1.250006,0,0.0,25
1900-01-01 14:11:13.654,0.243072,0.873461,1.080628,1.320729,0,0.0,25
1900-01-01 14:11:14.654,0.241806,0.870573,1.079002,1.311299,0,0.0,25
